"","Gene_ID","intron_id"
"5573","000049F_DK2_H1.12","000049F_DK2_H1_28115_28159"
"5574","000049F_DK2_H1.12","000049F_DK2_H1_28218_28242"
"5575","000049F_DK2_H1.12","000049F_DK2_H1_28411_28445"
"5576","000049F_DK2_H1.12","000049F_DK2_H1_29306_29329"
"5577","000049F_DK2_H1.12","000049F_DK2_H1_31074_31097"
"5578","000049F_DK2_H1.12","000049F_DK2_H1_31203_31230"
"5579","000049F_DK2_H1.12","000049F_DK2_H1_32220_32244"
"5580","000049F_DK2_H1.15","000049F_DK2_H1_36125_36166"
"5581","000049F_DK2_H1.15","000049F_DK2_H1_36334_36358"
"5582","000049F_DK2_H1.15","000049F_DK2_H1_36691_36721"
"5583","000049F_DK2_H1.15","000049F_DK2_H1_37030_37054"
"5584","000049F_DK2_H1.15","000049F_DK2_H1_37247_37271"
"5585","000049F_DK2_H1.15","000049F_DK2_H1_37558_37587"
"5586","000049F_DK2_H1.15","000049F_DK2_H1_37785_37810"
"5587","000049F_DK2_H1.15","000049F_DK2_H1_38381_38406"
"5588","000049F_DK2_H1.16","000049F_DK2_H1_38863_38887"
"5589","000049F_DK2_H1.16","000049F_DK2_H1_39216_39244"
"5590","000049F_DK2_H1.16","000049F_DK2_H1_40080_40103"
"5591","000049F_DK2_H1.16","000049F_DK2_H1_40502_40526"
"5592","000049F_DK2_H1.34","000049F_DK2_H1_72742_72763"
"5593","000049F_DK2_H1.34","000049F_DK2_H1_74460_74483"
"5594","000049F_DK2_H1.34","000049F_DK2_H1_74645_74670"
"5595","000049F_DK2_H1.34","000049F_DK2_H1_75094_75118"
"5596","000049F_DK2_H1.38","000049F_DK2_H1_77685_77722"
"5597","000049F_DK2_H1.38","000049F_DK2_H1_77805_77826"
"5598","000049F_DK2_H1.38","000049F_DK2_H1_78033_78062"
"5599","000049F_DK2_H1.41","000049F_DK2_H1_81843_81868"
"5600","000049F_DK2_H1.41","000049F_DK2_H1_82140_82162"
"5601","000049F_DK2_H1.41","000049F_DK2_H1_82910_82933"
"5602","000049F_DK2_H1.49","000049F_DK2_H1_101021_101045"
"5603","000049F_DK2_H1.49","000049F_DK2_H1_101233_101262"
"5604","000049F_DK2_H1.56","000049F_DK2_H1_109615_109636"
"5605","000049F_DK2_H1.62","000049F_DK2_H1_119269_119293"
"5606","000049F_DK2_H2.34","000049F_DK2_H2_67724_67761"
"5607","000049F_DK2_H2.42","000049F_DK2_H2_76372_76394"
"5608","000049F_DK2_H2.45","000049F_DK2_H2_79556_79578"
"5609","000049F_DK2_H2.45","000049F_DK2_H2_79869_79890"
"5610","000049F_DK2_H2.45","000049F_DK2_H2_80108_80131"
"5611","000049F_DK2_H2.46","000049F_DK2_H2_81041_81063"
"5612","000049F_DK2_H2.46","000049F_DK2_H2_81340_81365"
"5613","000049F_DK2_H2.46","000049F_DK2_H2_81476_81567"
"5614","000049F_DK2_H2.46","000049F_DK2_H2_81740_81776"
"5615","000049F_DK2_H2.50","000049F_DK2_H2_93275_93299"
"5616","000049F_DK2_H2.52","000049F_DK2_H2_95017_95040"
"5617","000049F_DK2_H2.52","000049F_DK2_H2_95226_95258"
"5618","000049F_DK2_H2.52","000049F_DK2_H2_95465_95489"
"5619","000049F_DK2_H2.52","000049F_DK2_H2_95937_95956"
"5620","000049F_DK2_H2.56","000049F_DK2_H2_101735_101759"
"5621","000049F_DK2_H2.56","000049F_DK2_H2_102179_102207"
"5622","000049F_DK2_H2.56","000049F_DK2_H2_102605_102630"
"5623","000049F_DK2_H2.56","000049F_DK2_H2_102721_102742"
"5624","000049F_DK2_H2.58","000049F_DK2_H2_104897_104919"
"5625","000049F_DK2_H2.58","000049F_DK2_H2_105910_105932"
"5626","000049F_DK2_H2.58","000049F_DK2_H2_106166_106184"
"5627","000049F_DK2_H2.58","000049F_DK2_H2_106405_106432"
"5628","000050F_DK2_H1.5","000050F_DK2_H1_6288_6315"
"5629","000050F_DK2_H1.5","000050F_DK2_H1_6451_6478"
"5630","000050F_DK2_H1.5","000050F_DK2_H1_7236_7257"
"5631","000050F_DK2_H1.5","000050F_DK2_H1_7269_7290"
"5632","000050F_DK2_H1.5","000050F_DK2_H1_7889_7931"
"5633","000050F_DK2_H1.8","000050F_DK2_H1_12432_12456"
"5634","000050F_DK2_H1.13","000050F_DK2_H1_17999_18022"
"5635","000050F_DK2_H1.21","000050F_DK2_H1_30913_30936"
"5636","000050F_DK2_H1.21","000050F_DK2_H1_31209_31234"
"5637","000050F_DK2_H1.22","000050F_DK2_H1_31805_31830"
"5638","000050F_DK2_H1.22","000050F_DK2_H1_32497_32521"
"5639","000050F_DK2_H1.23","000050F_DK2_H1_33557_33583"
"5640","000050F_DK2_H1.23","000050F_DK2_H1_33996_34022"
"5641","000050F_DK2_H1.24","000050F_DK2_H1_35246_35270"
"5642","000050F_DK2_H1.24","000050F_DK2_H1_35525_35550"
"5643","000050F_DK2_H1.25","000050F_DK2_H1_35973_35996"
"5644","000050F_DK2_H1.25","000050F_DK2_H1_36142_36164"
"5645","000050F_DK2_H1.25","000050F_DK2_H1_36524_36546"
"5646","000050F_DK2_H1.25","000050F_DK2_H1_37313_37337"
"5647","000050F_DK2_H1.30","000050F_DK2_H1_39802_39824"
"5648","000050F_DK2_H1.30","000050F_DK2_H1_39947_39971"
"5649","000050F_DK2_H1.30","000050F_DK2_H1_40218_40240"
"5650","000050F_DK2_H1.30","000050F_DK2_H1_40821_40844"
"5651","000050F_DK2_H1.32","000050F_DK2_H1_42190_42216"
"5652","000050F_DK2_H1.32","000050F_DK2_H1_42401_42424"
"5653","000050F_DK2_H1.34","000050F_DK2_H1_43594_43617"
"5654","000050F_DK2_H1.34","000050F_DK2_H1_43865_43888"
"5655","000050F_DK2_H1.37","000050F_DK2_H1_45762_45784"
"5656","000050F_DK2_H1.37","000050F_DK2_H1_45981_46007"
"5657","000050F_DK2_H1.37","000050F_DK2_H1_46118_46139"
"5658","000050F_DK2_H1.37","000050F_DK2_H1_46215_46236"
"5659","000050F_DK2_H1.37","000050F_DK2_H1_46332_46364"
"5660","000050F_DK2_H1.37","000050F_DK2_H1_46454_46479"
"5661","000050F_DK2_H1.45","000050F_DK2_H1_58018_58038"
"5662","000050F_DK2_H1.45","000050F_DK2_H1_58119_58144"
"5663","000050F_DK2_H1.45","000050F_DK2_H1_58380_58403"
"5664","000050F_DK2_H1.45","000050F_DK2_H1_58555_58575"
"5665","000050F_DK2_H1.45","000050F_DK2_H1_58871_58899"
"5666","000050F_DK2_H1.45","000050F_DK2_H1_59046_59069"
"5667","000050F_DK2_H1.46","000050F_DK2_H1_59430_59456"
"5668","000050F_DK2_H1.46","000050F_DK2_H1_59642_59664"
"5669","000050F_DK2_H1.46","000050F_DK2_H1_60653_60675"
"5670","000050F_DK2_H1.46","000050F_DK2_H1_60778_60800"
"5671","000050F_DK2_H1.46","000050F_DK2_H1_61076_61100"
"5672","000050F_DK2_H1.48","000050F_DK2_H1_61969_61991"
"5673","000050F_DK2_H1.50","000050F_DK2_H1_63114_63149"
"5674","000050F_DK2_H1.50","000050F_DK2_H1_63514_63538"
"5675","000050F_DK2_H1.60","000050F_DK2_H1_80034_80057"
"5676","000050F_DK2_H1.60","000050F_DK2_H1_80311_80333"
"5677","000050F_DK2_H1.61","000050F_DK2_H1_80561_80582"
"5678","000050F_DK2_H1.61","000050F_DK2_H1_80616_80641"
"5679","000050F_DK2_H1.61","000050F_DK2_H1_80890_80917"
"5680","000050F_DK2_H1.65","000050F_DK2_H1_85818_85840"
"5681","000050F_DK2_H1.65","000050F_DK2_H1_85920_85944"
"5682","000050F_DK2_H1.65","000050F_DK2_H1_86080_86104"
"5683","000050F_DK2_H1.65","000050F_DK2_H1_87449_87473"
"5684","000050F_DK2_H1.65","000050F_DK2_H1_87876_87900"
"5685","000050F_DK2_H1.65","000050F_DK2_H1_88444_88467"
"5686","000050F_DK2_H1.65","000050F_DK2_H1_88837_88863"
"5687","000050F_DK2_H1.65","000050F_DK2_H1_89004_89028"
"5688","000050F_DK2_H1.65","000050F_DK2_H1_89227_89256"
"5689","000050F_DK2_H1.65","000050F_DK2_H1_89335_89358"
"5690","000050F_DK2_H1.68","000050F_DK2_H1_103914_103975"
"5691","000050F_DK2_H1.68","000050F_DK2_H1_104281_104303"
"5692","000050F_DK2_H1.68","000050F_DK2_H1_104427_104451"
"5693","000050F_DK2_H1.68","000050F_DK2_H1_104709_104732"
"5694","000050F_DK2_H1.69","000050F_DK2_H1_105116_105139"
"5695","000050F_DK2_H1.69","000050F_DK2_H1_105312_105334"
"5696","000050F_DK2_H1.69","000050F_DK2_H1_105465_105486"
"5697","000050F_DK2_H1.69","000050F_DK2_H1_105951_105975"
"5698","000050F_DK2_H1.69","000050F_DK2_H1_107857_107880"
"5699","000050F_DK2_H1.70","000050F_DK2_H1_109079_109100"
"5700","000050F_DK2_H1.70","000050F_DK2_H1_109369_109392"
"5701","000050F_DK2_H1.70","000050F_DK2_H1_110734_110756"
"5702","000050F_DK2_H1.70","000050F_DK2_H1_110891_110916"
"5703","000050F_DK2_H1.70","000050F_DK2_H1_111140_111166"
"5704","000050F_DK2_H1.75","000050F_DK2_H1_114713_114734"
"5705","000050F_DK2_H1.75","000050F_DK2_H1_115185_115210"
"5706","000050F_DK2_H2.4","000050F_DK2_H2_5982_6005"
"5707","000050F_DK2_H2.4","000050F_DK2_H2_6296_6323"
"5708","000050F_DK2_H2.4","000050F_DK2_H2_6459_6486"
"5709","000050F_DK2_H2.4","000050F_DK2_H2_7244_7265"
"5710","000050F_DK2_H2.5","000050F_DK2_H2_7897_7919"
"5711","000050F_DK2_H2.5","000050F_DK2_H2_8182_8207"
"5712","000050F_DK2_H2.5","000050F_DK2_H2_8382_8406"
"5713","000050F_DK2_H2.5","000050F_DK2_H2_8482_8506"
"5714","000050F_DK2_H2.31","000050F_DK2_H2_41093_41112"
"5715","000050F_DK2_H2.35","000050F_DK2_H2_44638_44658"
"5716","000050F_DK2_H2.35","000050F_DK2_H2_44816_44838"
"5717","000050F_DK2_H2.40","000050F_DK2_H2_48151_48178"
"5718","000050F_DK2_H2.40","000050F_DK2_H2_48319_48343"
"5719","000050F_DK2_H2.40","000050F_DK2_H2_48575_48596"
"5720","000050F_DK2_H2.40","000050F_DK2_H2_49180_49201"
"5721","000050F_DK2_H2.40","000050F_DK2_H2_49591_49612"
"5722","000050F_DK2_H2.41","000050F_DK2_H2_50253_50280"
"5723","000050F_DK2_H2.41","000050F_DK2_H2_50457_50483"
"5724","000050F_DK2_H2.41","000050F_DK2_H2_50638_50661"
"5725","000050F_DK2_H2.41","000050F_DK2_H2_50821_50844"
"5726","000050F_DK2_H2.52","000050F_DK2_H2_66408_66427"
"5727","000050F_DK2_H2.52","000050F_DK2_H2_66588_66611"
"5728","000050F_DK2_H2.52","000050F_DK2_H2_67711_67733"
"5729","000050F_DK2_H2.52","000050F_DK2_H2_67948_67970"
"5730","000050F_DK2_H2.52","000050F_DK2_H2_69226_69244"
"5731","000050F_DK2_H2.52","000050F_DK2_H2_69438_69459"
"5732","000050F_DK2_H2.52","000050F_DK2_H2_69525_69571"
"5733","000050F_DK2_H2.52","000050F_DK2_H2_70934_70958"
"5734","000050F_DK2_H2.65","000050F_DK2_H2_84089_84111"
"5735","000050F_DK2_H2.65","000050F_DK2_H2_84289_84310"
"5736","000050F_DK2_H2.66","000050F_DK2_H2_85485_85531"
"5737","000050F_DK2_H2.66","000050F_DK2_H2_85691_85713"
"5738","000050F_DK2_H2.66","000050F_DK2_H2_85793_85817"
"5739","000050F_DK2_H2.66","000050F_DK2_H2_85953_85993"
"5740","000050F_DK2_H2.73","000050F_DK2_H2_102720_102736"
"5741","000050F_DK2_H2.73","000050F_DK2_H2_103073_103123"
"5742","000050F_DK2_H2.73","000050F_DK2_H2_103217_103242"
"5743","000050F_DK2_H2.73","000050F_DK2_H2_103503_103524"
"5744","000050F_DK2_H2.77","000050F_DK2_H2_110405_110420"
"5745","000050F_DK2_H2.84","000050F_DK2_H2_116914_116935"
"5746","000051F_DK2_H1.10","000051F_DK2_H1_23791_23812"
"5747","000051F_DK2_H1.10","000051F_DK2_H1_24256_24280"
"5748","000051F_DK2_H1.10","000051F_DK2_H1_24582_24603"
"5749","000051F_DK2_H1.10","000051F_DK2_H1_25106_25130"
"5750","000051F_DK2_H1.10","000051F_DK2_H1_26811_26832"
"5751","000051F_DK2_H1.10","000051F_DK2_H1_27038_27058"
"5752","000051F_DK2_H1.10","000051F_DK2_H1_27161_27191"
"5753","000051F_DK2_H1.10","000051F_DK2_H1_27432_27454"
"5754","000051F_DK2_H1.10","000051F_DK2_H1_27729_27753"
"5755","000051F_DK2_H1.10","000051F_DK2_H1_28008_28033"
"5756","000051F_DK2_H1.12","000051F_DK2_H1_29561_29581"
"5757","000051F_DK2_H1.12","000051F_DK2_H1_33384_33407"
"5758","000051F_DK2_H1.12","000051F_DK2_H1_33627_33724"
"5759","000051F_DK2_H1.12","000051F_DK2_H1_34074_34098"
"5760","000051F_DK2_H1.12","000051F_DK2_H1_34707_34731"
"5761","000051F_DK2_H1.12","000051F_DK2_H1_35177_35199"
"5762","000051F_DK2_H1.12","000051F_DK2_H1_35439_35463"
"5763","000051F_DK2_H1.12","000051F_DK2_H1_35635_35659"
"5764","000051F_DK2_H1.12","000051F_DK2_H1_35921_35943"
"5765","000051F_DK2_H1.15","000051F_DK2_H1_39474_39505"
"5766","000051F_DK2_H1.15","000051F_DK2_H1_39800_39824"
"5767","000051F_DK2_H1.17","000051F_DK2_H1_42277_42302"
"5768","000051F_DK2_H1.26","000051F_DK2_H1_51385_51460"
"5769","000051F_DK2_H1.26","000051F_DK2_H1_52521_52542"
"5770","000051F_DK2_H1.34","000051F_DK2_H1_59614_59637"
"5771","000051F_DK2_H1.34","000051F_DK2_H1_59946_59970"
"5772","000051F_DK2_H1.34","000051F_DK2_H1_60176_60201"
"5773","000051F_DK2_H1.36","000051F_DK2_H1_62542_62562"
"5774","000051F_DK2_H1.36","000051F_DK2_H1_63130_63152"
"5775","000051F_DK2_H1.36","000051F_DK2_H1_63442_63464"
"5776","000051F_DK2_H1.36","000051F_DK2_H1_63576_63597"
"5777","000051F_DK2_H1.36","000051F_DK2_H1_63710_63735"
"5778","000051F_DK2_H1.36","000051F_DK2_H1_64297_64312"
"5779","000051F_DK2_H1.36","000051F_DK2_H1_64362_64382"
"5780","000051F_DK2_H1.36","000051F_DK2_H1_64679_64706"
"5781","000051F_DK2_H1.36","000051F_DK2_H1_64951_64971"
"5782","000051F_DK2_H1.36","000051F_DK2_H1_65180_65201"
"5783","000051F_DK2_H1.38","000051F_DK2_H1_66980_67014"
"5784","000051F_DK2_H1.40","000051F_DK2_H1_68982_69002"
"5785","000051F_DK2_H1.40","000051F_DK2_H1_69635_69659"
"5786","000051F_DK2_H1.40","000051F_DK2_H1_69832_69853"
"5787","000051F_DK2_H1.50","000051F_DK2_H1_79503_79525"
"5788","000051F_DK2_H1.50","000051F_DK2_H1_79851_79873"
"5789","000051F_DK2_H1.50","000051F_DK2_H1_80060_80081"
"5790","000051F_DK2_H1.50","000051F_DK2_H1_80551_80573"
"5791","000051F_DK2_H1.57","000051F_DK2_H1_89069_89093"
"5792","000051F_DK2_H1.57","000051F_DK2_H1_89279_89304"
"5793","000051F_DK2_H1.57","000051F_DK2_H1_89452_89477"
"5794","000051F_DK2_H1.57","000051F_DK2_H1_89646_89672"
"5795","000051F_DK2_H1.57","000051F_DK2_H1_89926_89949"
"5796","000051F_DK2_H1.57","000051F_DK2_H1_91095_91119"
"5797","000051F_DK2_H1.63","000051F_DK2_H1_98943_98968"
"5798","000051F_DK2_H1.63","000051F_DK2_H1_99164_99187"
"5799","000051F_DK2_H1.63","000051F_DK2_H1_99721_99746"
"5800","000051F_DK2_H1.63","000051F_DK2_H1_99902_99925"
"5801","000051F_DK2_H1.66","000051F_DK2_H1_105234_105256"
"5802","000051F_DK2_H1.70","000051F_DK2_H1_111657_111681"
"5803","000051F_DK2_H1.70","000051F_DK2_H1_112025_112047"
"5804","000051F_DK2_H2.6","000051F_DK2_H2_9339_9365"
"5805","000051F_DK2_H2.6","000051F_DK2_H2_9562_9616"
"5806","000051F_DK2_H2.6","000051F_DK2_H2_9842_9864"
"5807","000051F_DK2_H2.6","000051F_DK2_H2_10091_10113"
"5808","000051F_DK2_H2.6","000051F_DK2_H2_11311_11335"
"5809","000051F_DK2_H2.6","000051F_DK2_H2_11492_11514"
"5810","000051F_DK2_H2.6","000051F_DK2_H2_12042_12065"
"5811","000051F_DK2_H2.6","000051F_DK2_H2_12263_12317"
"5812","000051F_DK2_H2.6","000051F_DK2_H2_12447_12470"
"5813","000051F_DK2_H2.6","000051F_DK2_H2_13779_13802"
"5814","000051F_DK2_H2.16","000051F_DK2_H2_37099_37126"
"5815","000051F_DK2_H2.16","000051F_DK2_H2_37336_37359"
"5816","000051F_DK2_H2.16","000051F_DK2_H2_37868_37890"
"5817","000051F_DK2_H2.16","000051F_DK2_H2_38213_38234"
"5818","000051F_DK2_H2.16","000051F_DK2_H2_38443_38467"
"5819","000051F_DK2_H2.16","000051F_DK2_H2_38617_38640"
"5820","000051F_DK2_H2.21","000051F_DK2_H2_45342_45407"
"5821","000051F_DK2_H2.21","000051F_DK2_H2_47217_47247"
"5822","000051F_DK2_H2.22","000051F_DK2_H2_47815_47837"
"5823","000051F_DK2_H2.22","000051F_DK2_H2_48149_48171"
"5824","000051F_DK2_H2.25","000051F_DK2_H2_49810_49834"
"5825","000051F_DK2_H2.34","000051F_DK2_H2_61289_61329"
"5826","000051F_DK2_H2.34","000051F_DK2_H2_61401_61425"
"5827","000051F_DK2_H2.37","000051F_DK2_H2_65636_65661"
"5828","000051F_DK2_H2.37","000051F_DK2_H2_65808_65836"
"5829","000051F_DK2_H2.37","000051F_DK2_H2_66131_66154"
"5830","000051F_DK2_H2.37","000051F_DK2_H2_66644_66665"
"5831","000051F_DK2_H2.39","000051F_DK2_H2_68975_69006"
"5832","000051F_DK2_H2.48","000051F_DK2_H2_75072_75093"
"5833","000051F_DK2_H2.48","000051F_DK2_H2_75302_75324"
"5834","000051F_DK2_H2.55","000051F_DK2_H2_86087_86114"
"5835","000051F_DK2_H2.57","000051F_DK2_H2_87636_87656"
"5836","000051F_DK2_H2.60","000051F_DK2_H2_93010_93034"
"5837","000051F_DK2_H2.61","000051F_DK2_H2_93447_93468"
"5838","000051F_DK2_H2.61","000051F_DK2_H2_93604_93629"
"5839","000051F_DK2_H2.61","000051F_DK2_H2_93972_93998"
"5840","000051F_DK2_H2.61","000051F_DK2_H2_94563_94582"
"5841","000051F_DK2_H2.61","000051F_DK2_H2_94895_94916"
"5842","000051F_DK2_H2.61","000051F_DK2_H2_96264_96288"
"5843","000051F_DK2_H2.66","000051F_DK2_H2_101101_101125"
"5844","000051F_DK2_H2.66","000051F_DK2_H2_101142_101160"
"5845","000051F_DK2_H2.81","000051F_DK2_H2_115486_115510"
"5846","000051F_DK2_H2.81","000051F_DK2_H2_115646_115668"
"5847","000051F_DK2_H2.81","000051F_DK2_H2_116017_116044"
"5848","000051F_DK2_H2.81","000051F_DK2_H2_116612_116633"
"5849","000051F_DK2_H2.81","000051F_DK2_H2_116952_116974"
"5850","000052F_DK2_H1.3","000052F_DK2_H1_3732_3773"
"5851","000052F_DK2_H1.3","000052F_DK2_H1_3975_3999"
"5852","000052F_DK2_H1.3","000052F_DK2_H1_4528_4554"
"5853","000052F_DK2_H1.3","000052F_DK2_H1_4923_4947"
"5854","000052F_DK2_H1.3","000052F_DK2_H1_5156_5178"
"5855","000052F_DK2_H1.25","000052F_DK2_H1_29567_29590"
"5856","000052F_DK2_H1.25","000052F_DK2_H1_29724_29747"
"5857","000052F_DK2_H1.25","000052F_DK2_H1_30262_30281"
"5858","000052F_DK2_H1.26","000052F_DK2_H1_30685_30705"
"5859","000052F_DK2_H1.26","000052F_DK2_H1_31841_31865"
"5860","000052F_DK2_H1.26","000052F_DK2_H1_31924_31948"
"5861","000052F_DK2_H1.26","000052F_DK2_H1_31966_32041"
"5862","000052F_DK2_H1.28","000052F_DK2_H1_35052_35075"
"5863","000052F_DK2_H1.29","000052F_DK2_H1_35402_35429"
"5864","000052F_DK2_H1.29","000052F_DK2_H1_35572_35628"
"5865","000052F_DK2_H1.32","000052F_DK2_H1_38093_38115"
"5866","000052F_DK2_H1.32","000052F_DK2_H1_38184_38211"
"5867","000052F_DK2_H1.32","000052F_DK2_H1_38479_38503"
"5868","000052F_DK2_H1.32","000052F_DK2_H1_38536_38555"
"5869","000052F_DK2_H1.32","000052F_DK2_H1_38793_38815"
"5870","000052F_DK2_H1.35","000052F_DK2_H1_42391_42414"
"5871","000052F_DK2_H1.35","000052F_DK2_H1_42537_42558"
"5872","000052F_DK2_H1.35","000052F_DK2_H1_42903_42927"
"5873","000052F_DK2_H1.36","000052F_DK2_H1_43324_43349"
"5874","000052F_DK2_H1.36","000052F_DK2_H1_43490_43513"
"5875","000052F_DK2_H1.38","000052F_DK2_H1_45715_45735"
"5876","000052F_DK2_H1.38","000052F_DK2_H1_45882_45904"
"5877","000052F_DK2_H1.38","000052F_DK2_H1_46249_46275"
"5878","000052F_DK2_H1.41","000052F_DK2_H1_51458_51486"
"5879","000052F_DK2_H1.47","000052F_DK2_H1_59845_59867"
"5880","000052F_DK2_H1.54","000052F_DK2_H1_69187_69210"
"5881","000052F_DK2_H1.54","000052F_DK2_H1_70350_70377"
"5882","000052F_DK2_H1.54","000052F_DK2_H1_71116_71150"
"5883","000052F_DK2_H1.54","000052F_DK2_H1_72267_72292"
"5884","000052F_DK2_H1.63","000052F_DK2_H1_87831_87853"
"5885","000052F_DK2_H1.63","000052F_DK2_H1_87941_87962"
"5886","000052F_DK2_H1.69","000052F_DK2_H1_93831_93854"
"5887","000052F_DK2_H1.69","000052F_DK2_H1_94566_94593"
"5888","000052F_DK2_H1.69","000052F_DK2_H1_94675_94697"
"5889","000052F_DK2_H1.76","000052F_DK2_H1_103592_103613"
"5890","000052F_DK2_H1.76","000052F_DK2_H1_103792_103814"
"5891","000052F_DK2_H1.76","000052F_DK2_H1_104464_104489"
"5892","000052F_DK2_H2.5","000052F_DK2_H2_5537_5559"
"5893","000052F_DK2_H2.5","000052F_DK2_H2_5650_5672"
"5894","000052F_DK2_H2.7","000052F_DK2_H2_6827_6850"
"5895","000052F_DK2_H2.7","000052F_DK2_H2_7402_7423"
"5896","000052F_DK2_H2.21","000052F_DK2_H2_25005_25026"
"5897","000052F_DK2_H2.21","000052F_DK2_H2_25104_25130"
"5898","000052F_DK2_H2.23","000052F_DK2_H2_26568_26592"
"5899","000052F_DK2_H2.25","000052F_DK2_H2_28379_28407"
"5900","000052F_DK2_H2.34","000052F_DK2_H2_38472_38491"
"5901","000052F_DK2_H2.34","000052F_DK2_H2_38781_38803"
"5902","000052F_DK2_H2.34","000052F_DK2_H2_39080_39104"
"5903","000052F_DK2_H2.34","000052F_DK2_H2_39778_39801"
"5904","000052F_DK2_H2.35","000052F_DK2_H2_40406_40426"
"5905","000052F_DK2_H2.35","000052F_DK2_H2_40657_40682"
"5906","000052F_DK2_H2.35","000052F_DK2_H2_41878_41900"
"5907","000052F_DK2_H2.38","000052F_DK2_H2_44737_44760"
"5908","000052F_DK2_H2.38","000052F_DK2_H2_44904_44988"
"5909","000052F_DK2_H2.38","000052F_DK2_H2_45270_45291"
"5910","000052F_DK2_H2.40","000052F_DK2_H2_46893_46919"
"5911","000052F_DK2_H2.40","000052F_DK2_H2_47144_47169"
"5912","000052F_DK2_H2.41","000052F_DK2_H2_48991_49013"
"5913","000052F_DK2_H2.41","000052F_DK2_H2_49244_49267"
"5914","000052F_DK2_H2.44","000052F_DK2_H2_52939_52965"
"5915","000052F_DK2_H2.44","000052F_DK2_H2_53181_53203"
"5916","000052F_DK2_H2.52","000052F_DK2_H2_60569_60591"
"5917","000052F_DK2_H2.52","000052F_DK2_H2_60762_60788"
"5918","000052F_DK2_H2.52","000052F_DK2_H2_60959_60982"
"5919","000052F_DK2_H2.52","000052F_DK2_H2_61029_61051"
"5920","000052F_DK2_H2.52","000052F_DK2_H2_61254_61275"
"5921","000052F_DK2_H2.52","000052F_DK2_H2_61478_61503"
"5922","000052F_DK2_H2.52","000052F_DK2_H2_61605_61628"
"5923","000052F_DK2_H2.52","000052F_DK2_H2_61767_61815"
"5924","000052F_DK2_H2.54","000052F_DK2_H2_63305_63329"
"5925","000052F_DK2_H2.54","000052F_DK2_H2_63516_63546"
"5926","000052F_DK2_H2.54","000052F_DK2_H2_64015_64037"
"5927","000052F_DK2_H2.55","000052F_DK2_H2_64485_64507"
"5928","000052F_DK2_H2.55","000052F_DK2_H2_64878_64901"
"5929","000052F_DK2_H2.55","000052F_DK2_H2_65036_65070"
"5930","000052F_DK2_H2.55","000052F_DK2_H2_65228_65257"
"5931","000052F_DK2_H2.55","000052F_DK2_H2_65341_65365"
"5932","000052F_DK2_H2.55","000052F_DK2_H2_65663_65686"
"5933","000052F_DK2_H2.55","000052F_DK2_H2_65913_65936"
"5934","000052F_DK2_H2.55","000052F_DK2_H2_66150_66172"
"5935","000052F_DK2_H2.57","000052F_DK2_H2_68665_68689"
"5936","000052F_DK2_H2.63","000052F_DK2_H2_76020_76042"
"5937","000052F_DK2_H2.64","000052F_DK2_H2_77000_77023"
"5938","000052F_DK2_H2.64","000052F_DK2_H2_81443_81468"
"5939","000052F_DK2_H2.64","000052F_DK2_H2_81763_81787"
"5940","000052F_DK2_H2.70","000052F_DK2_H2_90225_90249"
"5941","000052F_DK2_H2.70","000052F_DK2_H2_90484_90506"
"5942","000052F_DK2_H2.71","000052F_DK2_H2_91536_91560"
"5943","000052F_DK2_H2.72","000052F_DK2_H2_92350_92375"
"5944","000052F_DK2_H2.72","000052F_DK2_H2_92469_92490"
"5945","000052F_DK2_H2.72","000052F_DK2_H2_93223_93247"
"5946","000052F_DK2_H2.72","000052F_DK2_H2_93329_93350"
"5947","000052F_DK2_H2.77","000052F_DK2_H2_102880_102905"
"5948","000052F_DK2_H2.77","000052F_DK2_H2_102998_103022"
"5949","000052F_DK2_H2.77","000052F_DK2_H2_103089_103108"
"5950","000052F_DK2_H2.77","000052F_DK2_H2_103274_103305"
"5951","000052F_DK2_H2.81","000052F_DK2_H2_105448_105470"
"5952","000052F_DK2_H2.81","000052F_DK2_H2_105646_105670"
"5953","000052F_DK2_H2.82","000052F_DK2_H2_105935_105959"
"5954","000052F_DK2_H2.82","000052F_DK2_H2_106226_106244"
"5955","000052F_DK2_H2.82","000052F_DK2_H2_106381_106404"
"5956","000053F_DK2_H1.10","000053F_DK2_H1_20024_20045"
"5957","000053F_DK2_H1.10","000053F_DK2_H1_20184_20209"
"5958","000053F_DK2_H1.10","000053F_DK2_H1_20579_20602"
"5959","000053F_DK2_H1.11","000053F_DK2_H1_21290_21312"
"5960","000053F_DK2_H1.11","000053F_DK2_H1_21445_21467"
"5961","000053F_DK2_H1.24","000053F_DK2_H1_35496_35520"
"5962","000053F_DK2_H1.43","000053F_DK2_H1_58894_58918"
"5963","000053F_DK2_H1.43","000053F_DK2_H1_59337_59357"
"5964","000053F_DK2_H1.43","000053F_DK2_H1_59514_59547"
"5965","000053F_DK2_H1.43","000053F_DK2_H1_60248_60270"
"5966","000053F_DK2_H1.43","000053F_DK2_H1_61171_61195"
"5967","000053F_DK2_H1.43","000053F_DK2_H1_61483_61507"
"5968","000053F_DK2_H1.43","000053F_DK2_H1_62350_62371"
"5969","000053F_DK2_H1.53","000053F_DK2_H1_73805_73828"
"5970","000053F_DK2_H1.54","000053F_DK2_H1_74462_74484"
"5971","000053F_DK2_H1.54","000053F_DK2_H1_74933_74964"
