seqnames	strand	Gene_ID	intron_start	intron_end	intron_width	three_prime_end	five_prime_end	intron_midpoint	transcript_length	intron_to_5_end
000020F_DK2_H2	-	000020F_DK2_H2.62	96697	96719	23	96057	97516	96708	1459	0.5538039753255655
000020F_DK2_H2	-	000020F_DK2_H2.62	96872	96902	31	96057	97516	96887	1459	0.431117203564085
000020F_DK2_H2	-	000020F_DK2_H2.62	97162	97185	24	96057	97516	97173.5	1459	0.2347498286497601
000020F_DK2_H2	-	000020F_DK2_H2.62	97364	97385	22	96057	97516	97374.5	1459	0.09698423577793008
000020F_DK2_H2	+	000020F_DK2_H2.64	98533	98554	22	99122	98316	98543.5	806	0.28225806451612906
000020F_DK2_H2	+	000020F_DK2_H2.64	98953	98969	17	99122	98316	98961	806	0.8002481389578163
000020F_DK2_H2	-	000020F_DK2_H2.70	103734	103756	23	103478	104072	103745	594	0.5505050505050505
000020F_DK2_H2	-	000020F_DK2_H2.72	106073	106098	26	105933	106505	106085.5	572	0.7333916083916084
000020F_DK2_H2	-	000020F_DK2_H2.74	112901	112923	23	112518	114448	112912	1930	0.7958549222797927
000020F_DK2_H2	-	000020F_DK2_H2.74	113235	113258	24	112518	114448	113246.5	1930	0.6225388601036269
000020F_DK2_H2	-	000020F_DK2_H2.74	113820	113844	25	112518	114448	113832	1930	0.31917098445595854
000020F_DK2_H2	-	000020F_DK2_H2.77	117333	117359	27	116544	118212	117346	1668	0.5191846522781774
000020F_DK2_H2	-	000020F_DK2_H2.77	118010	118030	21	116544	118212	118020	1668	0.11510791366906475
000020F_DK2_H2	+	000020F_DK2_H2.78	118879	118904	26	120206	118470	118891.5	1736	0.24279953917050692
000020F_DK2_H2	+	000020F_DK2_H2.78	119466	119489	24	120206	118470	119477.5	1736	0.5803571428571429
000020F_DK2_H2	+	000020F_DK2_H2.78	119801	119823	23	120206	118470	119812	1736	0.7730414746543779
000020F_DK2_H2	-	000020F_DK2_H2.79	120374	120398	25	120240	121247	120386	1007	0.8550148957298908
000020F_DK2_H2	-	000020F_DK2_H2.79	120642	120664	23	120240	121247	120653	1007	0.5898709036742801
000020F_DK2_H2	-	000020F_DK2_H2.79	120904	120925	22	120240	121247	120914.5	1007	0.330188679245283
000020F_DK2_H2	-	000020F_DK2_H2.79	121019	121039	21	120240	121247	121029	1007	0.21648460774577954
000020F_DK2_H2	-	000020F_DK2_H2.79	121199	121231	33	120240	121247	121215	1007	0.031777557100297914
000020F_DK2_H2	-	000020F_DK2_H2.88	132541	132564	24	131850	133543	132552.5	1693	0.5850561134081512
000020F_DK2_H2	-	000020F_DK2_H2.88	132891	132906	16	131850	133543	132898.5	1693	0.380685174246899
000020F_DK2_H2	+	000020F_DK2_H2.89	133864	133906	43	137074	133553	133885	3521	0.09429139449020164
000020F_DK2_H2	+	000020F_DK2_H2.89	134067	134091	25	137074	133553	134079	3521	0.14938937801760863
000020F_DK2_H2	+	000020F_DK2_H2.89	134914	134932	19	137074	133553	134923	3521	0.38909400738426586
000020F_DK2_H2	+	000020F_DK2_H2.89	135848	135870	23	137074	133553	135859	3521	0.6549275773927862
000020F_DK2_H2	+	000020F_DK2_H2.89	136108	136133	26	137074	133553	136120.5	3521	0.7291962510650384
000020F_DK2_H2	+	000020F_DK2_H2.89	136179	136195	17	137074	133553	136187	3521	0.7480829309855155
000020F_DK2_H2	+	000020F_DK2_H2.96	141524	141544	21	142441	141290	141534	1151	0.21198957428323198
000020F_DK2_H2	+	000020F_DK2_H2.96	142102	142128	27	142441	141290	142115	1151	0.7167680278019114
000020F_DK2_H2	+	000020F_DK2_H2.96	142272	142298	27	142441	141290	142285	1151	0.8644656820156386
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.4	2767	2789	23	3456	2682	2778	774	0.12403100775193798
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.4	3117	3139	23	3456	2682	3128	774	0.5762273901808785
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.4	3350	3374	25	3456	2682	3362	774	0.8785529715762274
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.5	4306	4331	26	3584	4601	4318.5	1017	0.2777777777777778
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.6	4847	4872	26	5259	4657	4859.5	602	0.33637873754152825
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.6	5115	5140	26	5259	4657	5127.5	602	0.78156146179402
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.12	10211	10234	24	9630	10423	10222.5	793	0.25283732660781844
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.12	10307	10329	23	9630	10423	10318	793	0.13240857503152584
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.14	12025	12048	24	11275	13577	12036.5	2302	0.6692006950477846
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.14	12402	12423	22	11275	13577	12412.5	2302	0.5058644656820156
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.14	12893	12914	22	11275	13577	12903.5	2302	0.2925716768027802
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.14	13415	13437	23	11275	13577	13426	2302	0.06559513466550826
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.16	15145	15180	36	17114	14638	15162.5	2476	0.2118336025848142
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.16	15464	15488	25	17114	14638	15476	2476	0.3384491114701131
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.16	16015	16039	25	17114	14638	16027	2476	0.5609854604200323
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.16	16275	16298	24	17114	14638	16286.5	2476	0.6657915993537964
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.16	16489	16517	29	17114	14638	16503	2476	0.7532310177705978
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.16	16759	16784	26	17114	14638	16771.5	2476	0.8616720516962844
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.21	20218	20243	26	20076	22685	20230.5	2609	0.9407819087773093
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.21	21542	21564	23	20076	22685	21553	2609	0.4338827136834036
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.21	22554	22574	21	20076	22685	22564	2609	0.046377922575699504
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.22	22807	22830	24	22695	23960	22818.5	1265	0.9023715415019763
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.22	23045	23064	20	22695	23960	23054.5	1265	0.7158102766798419
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.22	23756	23777	22	22695	23960	23766.5	1265	0.15296442687747036
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.23	25444	25467	24	24033	25559	25455.5	1526	0.06782437745740498
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.24	25588	25609	22	25562	26037	25598.5	475	0.9231578947368421
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.24	25757	25779	23	25562	26037	25768	475	0.5663157894736842
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.26	28391	28418	28	26953	28973	28404.5	2020	0.2814356435643564
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.26	28539	28568	30	26953	28973	28553.5	2020	0.20767326732673266
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.26	28709	28730	22	26953	28973	28719.5	2020	0.1254950495049505
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.27	30633	30658	26	29006	31208	30645.5	2202	0.255449591280654
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.27	30940	30963	24	29006	31208	30951.5	2202	0.1164850136239782
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.28	32249	32270	22	32567	31229	32259.5	1338	0.7701793721973094
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.29	32728	32751	24	33759	32606	32739.5	1153	0.11578490893321769
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.29	32883	32907	25	33759	32606	32895	1153	0.25065047701647875
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.29	33020	33045	26	33759	32606	33032.5	1153	0.3699045967042498
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.29	33686	33708	23	33759	32606	33697	1153	0.9462272333044233
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.30	33842	33865	24	33761	34507	33853.5	746	0.8760053619302949
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.30	34180	34207	28	33761	34507	34193.5	746	0.4202412868632708
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.30	34372	34400	29	33761	34507	34386	746	0.16219839142091153
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.35	41320	41342	23	44443	41200	41331	3243	0.04039469626888683
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.36	45377	45404	28	46500	45231	45390.5	1269	0.12568951930654057
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.36	45765	45803	39	46500	45231	45784	1269	0.43577620173364856
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.39	50198	50220	23	50038	50793	50209	755	0.7735099337748345
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.39	50443	50463	21	50038	50793	50453	755	0.4503311258278146
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.39	50582	50607	26	50038	50793	50594.5	755	0.2629139072847682
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.40	51012	51040	29	51425	50846	51026	579	0.31088082901554404
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.40	51215	51245	31	51425	50846	51230	579	0.6632124352331606
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.42	51875	51906	32	52577	51822	51890.5	755	0.09072847682119205
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.42	51971	51993	23	52577	51822	51982	755	0.2119205298013245
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.42	52332	52355	24	52577	51822	52343.5	755	0.6907284768211921
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.42	52411	52434	24	52577	51822	52422.5	755	0.795364238410596
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.43	54304	54385	82	54904	52675	54344.5	2229	0.7489905787348586
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.43	54429	54453	25	54904	52675	54441	2229	0.7922835352175863
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.44	55324	55346	23	54912	56179	55335	1267	0.6661404893449092
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.44	55662	55686	25	54912	56179	55674	1267	0.39857932123125495
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.45	57005	57027	23	56199	58305	57016	2106	0.6120607787274454
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.45	57197	57219	23	56199	58305	57208	2106	0.5208926875593543
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.45	57348	57376	29	56199	58305	57362	2106	0.44776828110161443
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.45	57756	57783	28	56199	58305	57769.5	2106	0.25427350427350426
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.45	57908	57930	23	56199	58305	57919	2106	0.18328584995251662
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.45	58099	58121	23	56199	58305	58110	2106	0.09259259259259259
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.45	58229	58251	23	56199	58305	58240	2106	0.030864197530864196
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.46	58496	58523	28	58609	58409	58509.5	200	0.5025
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.47	58763	58808	46	59700	58746	58785.5	954	0.04140461215932914
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.49	61362	61442	81	62131	60815	61402	1316	0.446048632218845
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.50	62263	62285	23	64027	62158	62274	1869	0.06206527554842162
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.50	62381	62401	21	64027	62158	62391	1869	0.12466559657570893
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.50	63175	63196	22	64027	62158	63185.5	1869	0.5497592295345104
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.50	63559	63583	25	64027	62158	63571	1869	0.7560192616372392
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.50	63726	63748	23	64027	62158	63737	1869	0.8448368111289459
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.50	63827	63849	23	64027	62158	63838	1869	0.898876404494382
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.51	64400	64425	26	64058	65409	64412.5	1351	0.7376017764618801
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.51	64707	64732	26	64058	65409	64719.5	1351	0.5103626943005182
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.51	65029	65051	23	64058	65409	65040	1351	0.27313101406365653
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.51	65154	65174	21	64058	65409	65164	1351	0.18134715025906736
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.53	66510	66550	41	66388	67202	66530	814	0.8255528255528255
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.53	66858	66879	22	66388	67202	66868.5	814	0.4097051597051597
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.53	67035	67054	20	66388	67202	67044.5	814	0.1934889434889435
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.55	68643	68667	25	70087	68468	68655	1619	0.11550339715873996
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.55	68806	68827	22	70087	68468	68816.5	1619	0.21525633106856085
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.55	69230	69251	22	70087	68468	69240.5	1619	0.4771463866584311
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.55	69498	69519	22	70087	68468	69508.5	1619	0.6426806670784435
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.55	69717	69738	22	70087	68468	69727.5	1619	0.7779493514515132
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.55	69926	69951	26	70087	68468	69938.5	1619	0.9082767140210006
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.57	71110	71142	33	72513	71051	71126	1462	0.05129958960328317
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.57	71389	71413	25	72513	71051	71401	1462	0.2393980848153215
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.57	72137	72161	25	72513	71051	72149	1462	0.7510259917920656
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.60	74366	74387	22	76230	74199	74376.5	2031	0.08739537173806007
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.60	74517	74541	25	76230	74199	74529	2031	0.16248153618906944
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.60	74747	74769	23	76230	74199	74758	2031	0.27523387493845397
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.60	75538	75558	21	76230	74199	75548	2031	0.6642048252092565
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.60	75831	75851	21	76230	74199	75841	2031	0.8084687346134909
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.62	77386	77410	25	77263	77723	77398	460	0.7065217391304348
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.62	77694	77715	22	77263	77723	77704.5	460	0.04021739130434782
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.64	78481	78502	22	81586	78376	78491.5	3210	0.035981308411214954
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.64	78725	78747	23	81586	78376	78736	3210	0.11214953271028037
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.64	78973	78994	22	81586	78376	78983.5	3210	0.18925233644859812
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.64	79952	79971	20	81586	78376	79961.5	3210	0.4939252336448598
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.64	80904	80923	20	81586	78376	80913.5	3210	0.7904984423676013
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.69	85946	85967	22	86412	85728	85956.5	684	0.3340643274853801
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.69	86155	86179	25	86412	85728	86167	684	0.6418128654970761
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.70	86711	86733	23	86496	88628	86722	2132	0.8939962476547842
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.70	88339	88363	25	86496	88628	88351	2132	0.1299249530956848
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.71	89064	89083	20	88650	90350	89073.5	1700	0.7508823529411764
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.71	89532	89595	64	88650	90350	89563.5	1700	0.4626470588235294
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.71	89865	89887	23	88650	90350	89876	1700	0.2788235294117647
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.71	90240	90262	23	88650	90350	90251	1700	0.05823529411764706
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.72	90700	90722	23	90364	92222	90711	1858	0.8132400430570506
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.72	90942	90968	27	90364	92222	90955	1858	0.6819160387513455
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.72	91013	91028	16	90364	92222	91020.5	1858	0.6466630785791173
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.72	91292	91314	23	90364	92222	91303	1858	0.4946178686759957
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.72	91461	91556	96	90364	92222	91508.5	1858	0.38401506996770723
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.72	91614	91639	26	90364	92222	91626.5	1858	0.3205059203444564
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.72	91767	91790	24	90364	92222	91778.5	1858	0.23869752421959095
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.72	91918	91941	24	90364	92222	91929.5	1858	0.15742734122712596
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.72	92034	92058	25	90364	92222	92046	1858	0.09472551130247578
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.75	95887	95911	25	96230	94097	95899	2133	0.8448195030473511
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.81	98387	98410	24	98236	99366	98398.5	1130	0.8561946902654868
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.81	99313	99340	28	98236	99366	99326.5	1130	0.034955752212389384
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.82	99513	99536	24	100454	99370	99524.5	1084	0.14252767527675278
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.82	99857	99878	22	100454	99370	99867.5	1084	0.4589483394833948
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.84	101113	101135	23	100850	102351	101124	1501	0.8174550299800133
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.84	101323	101350	28	100850	102351	101336.5	1501	0.6758827448367755
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.84	101880	101906	27	100850	102351	101893	1501	0.3051299133910726
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.84	102095	102118	24	100850	102351	102106.5	1501	0.16289140572951366
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.85	103099	103119	21	102576	105409	103109	2833	0.8118602188492764
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.85	105153	105175	23	102576	105409	105164	2833	0.08648076244264032
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.85	105314	105335	22	102576	105409	105324.5	2833	0.02982703847511472
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.87	107258	107282	25	106735	109568	107270	2833	0.8111542534415813
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.87	108724	108779	56	106735	109568	108751.5	2833	0.2882103776914931
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.87	109327	109349	23	106735	109568	109338	2833	0.08118602188492764
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.87	109482	109503	22	106735	109568	109492.5	2833	0.026650194140487117
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.89	111665	111686	22	113907	111304	111675.5	2603	0.14271993853246254
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.92	115544	115566	23	115416	117062	115555	1646	0.9155528554070473
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.92	116107	116131	25	115416	117062	116119	1646	0.5729040097205347
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.92	116296	116320	25	115416	117062	116308	1646	0.4580801944106926
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.92	116557	116581	25	115416	117062	116569	1646	0.29951397326852974
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.92	116871	116898	28	115416	117062	116884.5	1646	0.10783718104495747
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.93	117295	117330	36	117103	117605	117312.5	502	0.5826693227091634
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.93	117479	117500	22	117103	117605	117489.5	502	0.2300796812749004
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.94	117653	117669	17	117607	121602	117661	3995	0.9864831038798498
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.94	121355	121375	21	117607	121602	121365	3995	0.05932415519399249
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.97	125370	125396	27	124570	127536	125383	2966	0.7258934592043156
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.97	125524	125545	22	124570	127536	125534.5	2966	0.6748145650708024
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.97	125854	125875	22	124570	127536	125864.5	2966	0.5635536075522589
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.97	126065	126088	24	124570	127536	126076.5	2966	0.4920768712070128
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.97	126159	126216	58	124570	127536	126187.5	2966	0.45465273095077546
000021F_1-134709_DK2_H1	-	000021F_1-134709_DK2_H1.97	126342	126364	23	124570	127536	126353	2966	0.3988536749831423
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.100	129354	129375	22	130469	129243	129364.5	1226	0.09910277324632953
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.100	129475	129573	99	130469	129243	129524	1226	0.22920065252854813
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.100	129857	129877	21	130469	129243	129867	1226	0.5089722675367048
000021F_1-134709_DK2_H1	+	000021F_1-134709_DK2_H1.100	130104	130125	22	130469	129243	130114.5	1226	0.7108482871125612
000021F_1-134709_DK2_H2	-	000021F_1-134709_DK2_H2.1	105	129	25	55	1597	117	1542	0.959792477302205
000021F_1-134709_DK2_H2	-	000021F_1-134709_DK2_H2.1	571	593	23	55	1597	582	1542	0.6582360570687419
000021F_1-134709_DK2_H2	-	000021F_1-134709_DK2_H2.1	1263	1287	25	55	1597	1275	1542	0.20881971465629054
000021F_1-134709_DK2_H2	-	000021F_1-134709_DK2_H2.1	1425	1450	26	55	1597	1437.5	1542	0.10343709468223086
000021F_1-134709_DK2_H2	+	000021F_1-134709_DK2_H2.6	5605	5629	25	8175	5477	5617	2698	0.05189028910303929
000021F_1-134709_DK2_H2	+	000021F_1-134709_DK2_H2.6	5764	5788	25	8175	5477	5776	2698	0.11082283172720533
000021F_1-134709_DK2_H2	+	000021F_1-134709_DK2_H2.6	6100	6125	26	8175	5477	6112.5	2698	0.2355448480355819
000021F_1-134709_DK2_H2	+	000021F_1-134709_DK2_H2.6	7804	7822	19	8175	5477	7813	2698	0.865826538176427
000021F_1-134709_DK2_H2	-	000021F_1-134709_DK2_H2.16	13850	13872	23	13545	14610	13861	1065	0.7032863849765258
000021F_1-134709_DK2_H2	-	000021F_1-134709_DK2_H2.16	14075	14102	28	13545	14610	14088.5	1065	0.4896713615023474
000021F_1-134709_DK2_H2	-	000021F_1-134709_DK2_H2.20	18085	18122	38	17797	19045	18103.5	1248	0.7544070512820513
