chr,strand,GeneID,longExonStart_0base,longExonEnd,shortES,shortEE,flankingES,flankingEE,IncLevelDifference,FDR,timepoints,A3SS_ID,longExonStart_1base,shortES_1base,short_exon_id,long_exon_id,A3SS_position,canonical_exon,A3SS_exon,A3_exon_start,A3_exon_end,can_exon_start,can_exon_end,distance_canSS_ASS,frameshift,three_prime_end,five_prime_end,A3SS_site,relative_distance_A3SS_to_5_end,can_intron_start,can_intron_end,intron_id_start,intron_id_end
000120F_DK2_H1,+,000120F_DK2_H1.6,8920,9174,8927,9174,8604,8899,0.12,0.01992227740916886,AM8,000120F_DK2_H1.68920917489279174,8921,8928,000120F_DK2_H1_8928_9174,000120F_DK2_H1_8921_9174,exon,000120F_DK2_H1_8921_9174,000120F_DK2_H1_8928_9174,8928,9174,8921,9174,7,3n+1,9625,8605,8928,0.31666666666666665,8900,NA,000120F_DK2_H1_8900,000120F_DK2_H1_NA
000120F_DK2_H1,+,000120F_DK2_H1.6,8922,9174,8927,9174,8604,8899,0.104,0.04084738487820614,AM8,000120F_DK2_H1.68922917489279174,8923,8928,000120F_DK2_H1_8928_9174,000120F_DK2_H1_8923_9174,exon,000120F_DK2_H1_8923_9174,000120F_DK2_H1_8928_9174,8928,9174,8923,9174,5,3n+1,9625,8605,8928,0.31666666666666665,8900,NA,000120F_DK2_H1_8900,000120F_DK2_H1_NA
000124F_DK2_H1,-,000124F_DK2_H1.5,4712,4848,4712,4840,4872,5781,0.115,0.03926096318749422,AM8,000124F_DK2_H1.54712484847124840,4713,4713,000124F_DK2_H1_4713_4840,000124F_DK2_H1_4713_4848,exon,000124F_DK2_H1_4713_4848,000124F_DK2_H1_4713_4840,4713,4840,4713,4848,8,3n+1,4261,6433,4840,0.7334254143646409,NA,4872,000124F_DK2_H1_NA,000124F_DK2_H1_4872
000126F_DK2_H1,+,000126F_DK2_H1.43,63076,63310,63080,63310,62899,63056,0.108,1.5347536711593e-4,AM8,000126F_DK2_H1.4363076633106308063310,63077,63081,000126F_DK2_H1_63081_63310,000126F_DK2_H1_63077_63310,exon,000126F_DK2_H1_63077_63310,000126F_DK2_H1_63081_63310,63081,63310,63077,63310,4,3n+1,63890,62269,63081,0.5009253547193091,63057,NA,000126F_DK2_H1_63057,000126F_DK2_H1_NA
000014F_DK2_H1,-,000014F_DK2_H1.74,114902,115275,114902,115273,115298,115591,0.202,0.00163078751525948,AM8,000014F_DK2_H1.74114902115275114902115273,114903,114903,000014F_DK2_H1_114903_115273,000014F_DK2_H1_114903_115275,exon,000014F_DK2_H1_114903_115275,000014F_DK2_H1_114903_115273,114903,115273,114903,115275,2,3n+1,112917,115667,115273,0.14327272727272727,NA,115298,000014F_DK2_H1_NA,000014F_DK2_H1_115298
000169F_DK2_H1,-,000169F_DK2_H1.33,42308,42631,42308,42630,42653,42751,-0.423,6.96181965686851e-8,AM8,000169F_DK2_H1.3342308426314230842630,42309,42309,000169F_DK2_H1_42309_42630,000169F_DK2_H1_42309_42631,exon,000169F_DK2_H1_42309_42631,000169F_DK2_H1_42309_42630,42309,42630,42309,42631,1,3n+1,41305,44342,42630,0.5637141916364834,NA,42653,000169F_DK2_H1_NA,000169F_DK2_H1_42653
000013F_DK2_H2,-,000013F_DK2_H2.51,73492,73574,73492,73570,73590,73863,-0.129,0.01831649730174682,AM8,000013F_DK2_H2.5173492735747349273570,73493,73493,000013F_DK2_H2_73493_73570,000013F_DK2_H2_73493_73574,exon,000013F_DK2_H2_73493_73574,000013F_DK2_H2_73493_73570,73493,73570,73493,73574,4,3n+1,72557,74274,73570,0.4100174723354688,NA,73590,000013F_DK2_H2_NA,000013F_DK2_H2_73590
000158F_DK2_H2,+,000158F_DK2_H2.30,47626,48109,47631,48109,47513,47607,-0.163,0.00205140397669095,AM8,000158F_DK2_H2.3047626481094763148109,47627,47632,000158F_DK2_H2_47632_48109,000158F_DK2_H2_47627_48109,intron,000158F_DK2_H2_47632_48109,000158F_DK2_H2_47627_48109,47627,48109,47632,48109,5,3n+1,49567,47514,47627,0.05504140282513395,47608,NA,000158F_DK2_H2_47608,000158F_DK2_H2_NA
000470F_DK2_H2,+,000470F_DK2_H2.9,7534,7770,7541,7770,7296,7512,-0.223,3.233777690073928e-11,AM11,000470F_DK2_H2.97534777075417770,7535,7542,000470F_DK2_H2_7542_7770,000470F_DK2_H2_7535_7770,intron,000470F_DK2_H2_7542_7770,000470F_DK2_H2_7535_7770,7535,7770,7542,7770,7,3n+1,8253,7115,7535,0.36906854130052724,7513,NA,000470F_DK2_H2_7513,000470F_DK2_H2_NA
000401F_DK2_H1,-,000401F_DK2_H1.21,20352,20515,20352,20512,20538,20601,0.21,0.00320770204400739,AM11,000401F_DK2_H1.2120352205152035220512,20353,20353,000401F_DK2_H1_20353_20512,000401F_DK2_H1_20353_20515,exon,000401F_DK2_H1_20353_20515,000401F_DK2_H1_20353_20512,20353,20512,20353,20515,3,3n,19409,20601,20512,0.07466442953020135,NA,20538,000401F_DK2_H1_NA,000401F_DK2_H1_20538
000365F_DK2_H1,-,000365F_DK2_H1.14,19659,19856,19659,19852,19877,19989,-0.217,0.00426086129564364,AM11,000365F_DK2_H1.1419659198561965919852,19660,19660,000365F_DK2_H1_19660_19852,000365F_DK2_H1_19660_19856,exon,000365F_DK2_H1_19660_19856,000365F_DK2_H1_19660_19852,19660,19852,19660,19856,4,3n+1,19281,20067,19852,0.27353689567430023,NA,19877,000365F_DK2_H1_NA,000365F_DK2_H1_19877
000342F_DK2_H2,-,000342F_DK2_H2.30,34743,35019,34743,35008,35039,35225,-0.131,0.00106785580347372,AM11,000342F_DK2_H2.3034743350193474335008,34744,34744,000342F_DK2_H2_34744_35008,000342F_DK2_H2_34744_35019,intron,000342F_DK2_H2_34744_35008,000342F_DK2_H2_34744_35019,34744,35019,34744,35008,11,3n+1,34527,37456,35019,0.8320245817685217,NA,35039,000342F_DK2_H2_NA,000342F_DK2_H2_35039
000342F_DK2_H2,-,000342F_DK2_H2.11,10448,10601,10448,10591,10622,10799,-0.217,1.3679510393331512e-6,AM11,000342F_DK2_H2.1110448106011044810591,10449,10449,000342F_DK2_H2_10449_10591,000342F_DK2_H2_10449_10601,exon,000342F_DK2_H2_10449_10601,000342F_DK2_H2_10449_10591,10449,10591,10449,10601,10,3n+1,10252,10799,10591,0.3802559414990859,NA,10622,000342F_DK2_H2_NA,000342F_DK2_H2_10622
000241F_DK2_H2,+,000241F_DK2_H2.29,40827,40959,40831,40959,40051,40805,0.117,0.01624989762936258,AM11,000241F_DK2_H2.2940827409594083140959,40828,40832,000241F_DK2_H2_40832_40959,000241F_DK2_H2_40828_40959,exon,000241F_DK2_H2_40828_40959,000241F_DK2_H2_40832_40959,40832,40959,40828,40959,4,3n+1,42474,40052,40832,0.3220478943022296,40806,NA,000241F_DK2_H2_40806,000241F_DK2_H2_NA
000228F_DK2_H2,-,000228F_DK2_H2.33,52286,52679,52286,52675,52701,53337,-0.105,0.00349312190795164,AM11,000228F_DK2_H2.3352286526795228652675,52287,52287,000228F_DK2_H2_52287_52675,000228F_DK2_H2_52287_52679,exon,000228F_DK2_H2_52287_52679,000228F_DK2_H2_52287_52675,52287,52675,52287,52679,4,3n+1,50110,53753,52675,0.2959099643151249,NA,52701,000228F_DK2_H2_NA,000228F_DK2_H2_52701
000442F_DK2_H1,+,000442F_DK2_H1.7,12586,12728,12593,12728,12010,12564,0.17,0.01448617201215045,AM11,000442F_DK2_H1.712586127281259312728,12587,12594,000442F_DK2_H1_12594_12728,000442F_DK2_H1_12587_12728,exon,000442F_DK2_H1_12587_12728,000442F_DK2_H1_12594_12728,12594,12728,12587,12728,7,3n+1,14314,10172,12594,0.5847416706904877,12565,NA,000442F_DK2_H1_12565,000442F_DK2_H1_NA
000402F_DK2_H1,-,000402F_DK2_H1.3,11509,11669,11509,11667,11690,11814,-0.149,0.0054943676444078,AM11,000402F_DK2_H1.311509116691150911667,11510,11510,000402F_DK2_H1_11510_11667,000402F_DK2_H1_11510_11669,exon,000402F_DK2_H1_11510_11669,000402F_DK2_H1_11510_11667,11510,11667,11510,11669,2,3n+1,10629,11814,11667,0.1240506329113924,NA,11690,000402F_DK2_H1_NA,000402F_DK2_H1_11690
000176F_DK2_H1,-,000176F_DK2_H1.6,6721,7129,6721,7125,7150,7241,0.275,4.4768262529607633e-7,AM11,000176F_DK2_H1.66721712967217125,6722,6722,000176F_DK2_H1_6722_7125,000176F_DK2_H1_6722_7129,exon,000176F_DK2_H1_6722_7129,000176F_DK2_H1_6722_7125,6722,7125,6722,7129,4,3n+1,6257,8017,7125,0.5068181818181818,NA,7150,000176F_DK2_H1_NA,000176F_DK2_H1_7150
000160F_DK2_H2,-,000160F_DK2_H2.12,18822,19270,18822,19266,19294,19644,0.165,0.04994498347894353,AM11,000160F_DK2_H2.1218822192701882219266,18823,18823,000160F_DK2_H2_18823_19266,000160F_DK2_H2_18823_19270,exon,000160F_DK2_H2_18823_19270,000160F_DK2_H2_18823_19266,18823,19266,18823,19270,4,3n+1,18071,19644,19266,0.2403051493960585,NA,19294,000160F_DK2_H2_NA,000160F_DK2_H2_19294
000239F_DK2_H2,+,000239F_DK2_H2.11,28420,28591,28422,28591,27933,28398,0.11,0.00880010165000892,AM11,000239F_DK2_H2.1128420285912842228591,28421,28423,000239F_DK2_H2_28423_28591,000239F_DK2_H2_28421_28591,exon,000239F_DK2_H2_28421_28591,000239F_DK2_H2_28423_28591,28423,28591,28421,28591,2,3n+1,30000,26688,28423,0.523852657004831,28399,NA,000239F_DK2_H2_28399,000239F_DK2_H2_NA
000091F_DK2_H1,+,000091F_DK2_H1.45,73741,73850,73743,73850,73461,73718,0.159,6.3165489717769e-4,AM11,000091F_DK2_H1.4573741738507374373850,73742,73744,000091F_DK2_H1_73744_73850,000091F_DK2_H1_73742_73850,exon,000091F_DK2_H1_73742_73850,000091F_DK2_H1_73744_73850,73744,73850,73742,73850,2,3n+1,74094,73306,73744,0.5558375634517766,73719,NA,000091F_DK2_H1_73719,000091F_DK2_H1_NA
000082F_DK2_H1,-,000082F_DK2_H1.36,62398,62564,62398,62554,62586,62746,0.107,0.01215070026451132,AM11,000082F_DK2_H1.3662398625646239862554,62399,62399,000082F_DK2_H1_62399_62554,000082F_DK2_H1_62399_62564,exon,000082F_DK2_H1_62399_62564,000082F_DK2_H1_62399_62554,62399,62554,62399,62564,10,3n+1,61858,63217,62554,0.4878587196467991,NA,62586,000082F_DK2_H1_NA,000082F_DK2_H1_62586
000154F_DK2_H2,-,000154F_DK2_H2.28,55004,55102,55004,55095,55123,55370,0.246,0.01134682746967971,AM11,000154F_DK2_H2.2855004551025500455095,55005,55005,000154F_DK2_H2_55005_55095,000154F_DK2_H2_55005_55102,exon,000154F_DK2_H2_55005_55102,000154F_DK2_H2_55005_55095,55005,55095,55005,55102,7,3n+1,54724,56172,55095,0.7437845303867403,NA,55123,000154F_DK2_H2_NA,000154F_DK2_H2_55123
000090F_DK2_H1,+,000090F_DK2_H1.13,32071,32555,32078,32555,31884,32047,0.11,0.03024599761086837,AM11,000090F_DK2_H1.1332071325553207832555,32072,32079,000090F_DK2_H1_32079_32555,000090F_DK2_H1_32072_32555,intron,000090F_DK2_H1_32079_32555,000090F_DK2_H1_32072_32555,32072,32555,32079,32555,7,3n+1,32978,31560,32072,0.3610719322990127,32048,NA,000090F_DK2_H1_32048,000090F_DK2_H1_NA
000031F_DK2_H1,+,000031F_DK2_H1.50,58315,58538,58317,58538,58242,58292,0.124,0.02719847706946681,AM11,000031F_DK2_H1.5058315585385831758538,58316,58318,000031F_DK2_H1_58318_58538,000031F_DK2_H1_58316_58538,exon,000031F_DK2_H1_58316_58538,000031F_DK2_H1_58318_58538,58318,58538,58316,58538,2,3n+1,58538,57663,58318,0.7485714285714286,58293,NA,000031F_DK2_H1_58293,000031F_DK2_H1_NA
000022F_DK2_H1,-,000022F_DK2_H1.60,83378,83733,83378,83731,83756,83801,0.183,0.0037779399463184,AM11,000022F_DK2_H1.6083378837338337883731,83379,83379,000022F_DK2_H1_83379_83731,000022F_DK2_H1_83379_83733,intron,000022F_DK2_H1_83379_83731,000022F_DK2_H1_83379_83733,83379,83733,83379,83731,2,3n+1,83129,83801,83733,0.10119047619047619,NA,83756,000022F_DK2_H1_NA,000022F_DK2_H1_83756
000016F_DK2_H1,-,000016F_DK2_H1.20,36619,36940,36619,36935,36963,38580,0.149,0.01966913848924562,AM11,000016F_DK2_H1.2036619369403661936935,36620,36620,000016F_DK2_H1_36620_36935,000016F_DK2_H1_36620_36940,exon,000016F_DK2_H1_36620_36940,000016F_DK2_H1_36620_36935,36620,36935,36620,36940,5,3n+1,36620,39151,36935,0.8755432635322007,NA,36963,000016F_DK2_H1_NA,000016F_DK2_H1_36963
000091F_DK2_H1,+,000091F_DK2_H1.52,86402,86785,86409,86785,85965,86382,0.142,0.01787860741717037,AM11,000091F_DK2_H1.5286402867858640986785,86403,86410,000091F_DK2_H1_86410_86785,000091F_DK2_H1_86403_86785,exon,000091F_DK2_H1_86403_86785,000091F_DK2_H1_86410_86785,86410,86785,86403,86785,7,3n+1,86977,85826,86410,0.5073848827106864,86383,NA,000091F_DK2_H1_86383,000091F_DK2_H1_NA
000019F_DK2_H2,-,000019F_DK2_H2.5,10239,10451,10239,10446,10473,10888,-0.108,0.04685845069701973,AM11,000019F_DK2_H2.510239104511023910446,10240,10240,000019F_DK2_H2_10240_10446,000019F_DK2_H2_10240_10451,intron,000019F_DK2_H2_10240_10446,000019F_DK2_H2_10240_10451,10240,10451,10240,10446,5,3n+1,9723,11965,10451,0.6752899197145406,NA,10473,000019F_DK2_H2_NA,000019F_DK2_H2_10473
000056F_DK2_H1,-,000056F_DK2_H1.24,56446,56551,56446,56544,56572,56711,-0.242,1.0779258966913091e-10,AM11,000056F_DK2_H1.2456446565515644656544,56447,56447,000056F_DK2_H1_56447_56544,000056F_DK2_H1_56447_56551,exon,000056F_DK2_H1_56447_56551,000056F_DK2_H1_56447_56544,56447,56544,56447,56551,7,3n+1,56163,56711,56544,0.30474452554744524,NA,56572,000056F_DK2_H1_NA,000056F_DK2_H1_56572
000019F_DK2_H2,+,000019F_DK2_H2.93,141787,141959,141792,141959,141676,141766,-0.153,1.6796097046009e-4,AM11,000019F_DK2_H2.93141787141959141792141959,141788,141793,000019F_DK2_H2_141793_141959,000019F_DK2_H2_141788_141959,exon,000019F_DK2_H2_141788_141959,000019F_DK2_H2_141793_141959,141793,141959,141788,141959,5,3n+1,141959,141553,141793,0.5911330049261084,141767,NA,000019F_DK2_H2_141767,000019F_DK2_H2_NA
000091F_DK2_H1,+,000091F_DK2_H1.27,33040,33331,33044,33331,32585,33018,0.138,0.00880010165000892,AM11,000091F_DK2_H1.2733040333313304433331,33041,33045,000091F_DK2_H1_33045_33331,000091F_DK2_H1_33041_33331,exon,000091F_DK2_H1_33041_33331,000091F_DK2_H1_33045_33331,33045,33331,33041,33331,4,3n+1,33457,32329,33045,0.6347517730496454,33019,NA,000091F_DK2_H1_33019,000091F_DK2_H1_NA
000169F_DK2_H2,-,000169F_DK2_H2.41,53371,53626,53371,53618,53647,53752,-0.131,0.00210135070984928,AM11,000169F_DK2_H2.4153371536265337153618,53372,53372,000169F_DK2_H2_53372_53618,000169F_DK2_H2_53372_53626,exon,000169F_DK2_H2_53372_53626,000169F_DK2_H2_53372_53618,53372,53618,53372,53626,8,3n+1,51985,53752,53618,0.07583474816072439,NA,53647,000169F_DK2_H2_NA,000169F_DK2_H2_53647
000057F_DK2_H1,+,000057F_DK2_H1.53,100058,100202,100065,100202,97483,100035,0.156,0.04025694720336402,AM11,000057F_DK2_H1.53100058100202100065100202,100059,100066,000057F_DK2_H1_100066_100202,000057F_DK2_H1_100059_100202,exon,000057F_DK2_H1_100059_100202,000057F_DK2_H1_100066_100202,100066,100202,100059,100202,7,3n+1,101565,97484,100066,0.6326880666503308,100036,NA,000057F_DK2_H1_100036,000057F_DK2_H1_NA
000021F_1-134709_DK2_H2,+,000021F_1-134709_DK2_H2.43,52412,52470,52415,52470,52053,52391,-0.551,0.0143436141482214,AM11,000021F_1-134709_DK2_H2.4352412524705241552470,52413,52416,000021F_1-134709_DK2_H2_52416_52470,000021F_1-134709_DK2_H2_52413_52470,intron,000021F_1-134709_DK2_H2_52416_52470,000021F_1-134709_DK2_H2_52413_52470,52413,52470,52416,52470,3,3n,53408,51986,52413,0.30028129395218,52392,NA,000021F_1-134709_DK2_H2_52392,000021F_1-134709_DK2_H2_NA
000049F_DK2_H1,-,000049F_DK2_H1.5,6661,6797,6661,6790,6817,7057,0.103,0.02384123331075418,AM11,000049F_DK2_H1.56661679766616790,6662,6662,000049F_DK2_H1_6662_6790,000049F_DK2_H1_6662_6797,exon,000049F_DK2_H1_6662_6797,000049F_DK2_H1_6662_6790,6662,6790,6662,6797,7,3n+1,5928,7057,6790,0.23649247121346323,NA,6817,000049F_DK2_H1_NA,000049F_DK2_H1_6817
000155F_DK2_H1,-,000155F_DK2_H1.31,41512,41650,41512,41646,41673,41738,0.176,5.5516605771707e-4,AM11,000155F_DK2_H1.3141512416504151241646,41513,41513,000155F_DK2_H1_41513_41646,000155F_DK2_H1_41513_41650,exon,000155F_DK2_H1_41513_41650,000155F_DK2_H1_41513_41646,41513,41646,41513,41650,4,3n+1,40961,41738,41646,0.11840411840411841,NA,41673,000155F_DK2_H1_NA,000155F_DK2_H1_41673
000064F_DK2_H2,-,000064F_DK2_H2.41,91269,91512,91269,91507,91535,91650,0.144,0.03552764770623767,AM11,000064F_DK2_H2.4191269915129126991507,91270,91270,000064F_DK2_H2_91270_91507,000064F_DK2_H2_91270_91512,intron,000064F_DK2_H2_91270_91507,000064F_DK2_H2_91270_91512,91270,91512,91270,91507,5,3n+1,90469,91954,91512,0.29764309764309765,NA,91535,000064F_DK2_H2_NA,000064F_DK2_H2_91535
000069F_DK2_H1,+,000069F_DK2_H1.30,58418,58551,58423,58551,58121,58394,-0.119,0.02524723338536929,AM11,000069F_DK2_H1.3058418585515842358551,58419,58424,000069F_DK2_H1_58424_58551,000069F_DK2_H1_58419_58551,intron,000069F_DK2_H1_58424_58551,000069F_DK2_H1_58419_58551,58419,58551,58424,58551,5,3n+1,59814,55472,58419,0.6787194841087056,58395,NA,000069F_DK2_H1_58395,000069F_DK2_H1_NA
000070F_DK2_H2,-,000070F_DK2_H2.40,72127,72241,72127,72237,72262,72524,0.167,0.00636642653093375,AM11,000070F_DK2_H2.4072127722417212772237,72128,72128,000070F_DK2_H2_72128_72237,000070F_DK2_H2_72128_72241,exon,000070F_DK2_H2_72128_72241,000070F_DK2_H2_72128_72237,72128,72237,72128,72241,4,3n+1,71778,81581,72237,0.9531775986942773,NA,72262,000070F_DK2_H2_NA,000070F_DK2_H2_72262
000071F_DK2_H1,-,000071F_DK2_H1.67,103690,104102,103690,104097,104126,104271,-0.141,0.00625804684282687,AM11,000071F_DK2_H1.67103690104102103690104097,103691,103691,000071F_DK2_H1_103691_104097,000071F_DK2_H1_103691_104102,exon,000071F_DK2_H1_103691_104102,000071F_DK2_H1_103691_104097,103691,104097,103691,104102,5,3n+1,103255,104271,104097,0.17125984251968504,NA,104126,000071F_DK2_H1_NA,000071F_DK2_H1_104126
000081F_DK2_H1,-,000081F_DK2_H1.40,47268,47327,47268,47324,47351,47528,0.142,0.00573929576894695,AM11,000081F_DK2_H1.4047268473274726847324,47269,47269,000081F_DK2_H1_47269_47324,000081F_DK2_H1_47269_47327,exon,000081F_DK2_H1_47269_47327,000081F_DK2_H1_47269_47324,47269,47324,47269,47327,3,3n,46206,51992,47324,0.8067749740753543,NA,47351,000081F_DK2_H1_NA,000081F_DK2_H1_47351
000071F_DK2_H1,+,000071F_DK2_H1.60,94661,94799,94669,94799,94380,94638,0.161,0.01835162157493262,AM11,000071F_DK2_H1.6094661947999466994799,94662,94670,000071F_DK2_H1_94670_94799,000071F_DK2_H1_94662_94799,exon,000071F_DK2_H1_94662_94799,000071F_DK2_H1_94670_94799,94670,94799,94662,94799,8,3n+1,95150,94135,94670,0.5270935960591133,94639,NA,000071F_DK2_H1_94639,000071F_DK2_H1_NA
000104F_DK2_H2,+,000104F_DK2_H2.21,27104,27358,27110,27358,26789,27079,-0.213,0.0174700228480597,AM11,000104F_DK2_H2.2127104273582711027358,27105,27111,000104F_DK2_H2_27111_27358,000104F_DK2_H2_27105_27358,exon,000104F_DK2_H2_27105_27358,000104F_DK2_H2_27111_27358,27111,27358,27105,27358,6,3n,27422,26790,27111,0.5079113924050633,27080,NA,000104F_DK2_H2_27080,000104F_DK2_H2_NA
000362F_DK2_H1,-,000362F_DK2_H1.17,23503,23771,23503,23769,23793,23971,0.112,1.828474789455483e-5,AM11,000362F_DK2_H1.1723503237712350323769,23504,23504,000362F_DK2_H1_23504_23769,000362F_DK2_H1_23504_23771,exon,000362F_DK2_H1_23504_23771,000362F_DK2_H1_23504_23769,23504,23769,23504,23771,2,3n+1,23278,25386,23769,0.7670777988614801,NA,23793,000362F_DK2_H1_NA,000362F_DK2_H1_23793
000200F_DK2_H2,+,000200F_DK2_H2.32,43197,43375,43198,43375,43114,43175,0.146,0.03420350106885933,AM11,000200F_DK2_H2.3243197433754319843375,43198,43199,000200F_DK2_H2_43199_43375,000200F_DK2_H2_43198_43375,exon,000200F_DK2_H2_43198_43375,000200F_DK2_H2_43199_43375,43199,43375,43198,43375,1,3n+1,44014,43115,43199,0.09343715239154617,43176,NA,000200F_DK2_H2_43176,000200F_DK2_H2_NA
000016F_DK2_H2,-,000016F_DK2_H2.84,121643,121989,121643,121985,122011,122339,0.189,0.03154714529574427,AM11,000016F_DK2_H2.84121643121989121643121985,121644,121644,000016F_DK2_H2_121644_121985,000016F_DK2_H2_121644_121989,exon,000016F_DK2_H2_121644_121989,000016F_DK2_H2_121644_121985,121644,121985,121644,121989,4,3n+1,120796,122339,121985,0.22942320155541154,NA,122011,000016F_DK2_H2_NA,000016F_DK2_H2_122011
000136F_DK2_H1,-,000136F_DK2_H1.4,4247,4693,4247,4686,4715,4899,0.109,0.03107334815215712,AM11,000136F_DK2_H1.44247469342474686,4248,4248,000136F_DK2_H1_4248_4686,000136F_DK2_H1_4248_4693,exon,000136F_DK2_H1_4248_4693,000136F_DK2_H1_4248_4686,4248,4686,4248,4693,7,3n+1,4014,4899,4686,0.24067796610169492,NA,4715,000136F_DK2_H1_NA,000136F_DK2_H1_4715
000138F_DK2_H1,-,000138F_DK2_H1.37,50905,51097,50905,51092,51120,51508,0.161,0.00578714168691321,AM11,000138F_DK2_H1.3750905510975090551092,50906,50906,000138F_DK2_H1_50906_51092,000138F_DK2_H1_50906_51097,exon,000138F_DK2_H1_50906_51097,000138F_DK2_H1_50906_51092,50906,51092,50906,51097,5,3n+1,47421,51508,51092,0.10178615121115733,NA,51120,000138F_DK2_H1_NA,000138F_DK2_H1_51120
000154F_DK2_H2,-,000154F_DK2_H2.15,36398,36705,36398,36703,36726,37752,0.199,0.02564029218280198,AM11,000154F_DK2_H2.1536398367053639836703,36399,36399,000154F_DK2_H2_36399_36703,000154F_DK2_H2_36399_36705,exon,000154F_DK2_H2_36399_36705,000154F_DK2_H2_36399_36703,36399,36703,36399,36705,2,3n+1,36018,37752,36703,0.604959630911188,NA,36726,000154F_DK2_H2_NA,000154F_DK2_H2_36726
000468F_DK2_H2,+,000468F_DK2_H2.4,3632,3738,3635,3738,3440,3610,-0.129,0.01112960693711628,PM2,000468F_DK2_H2.43632373836353738,3633,3636,000468F_DK2_H2_3636_3738,000468F_DK2_H2_3633_3738,intron,000468F_DK2_H2_3636_3738,000468F_DK2_H2_3633_3738,3633,3738,3636,3738,3,3n,4508,3350,3633,0.24438687392055267,3611,NA,000468F_DK2_H2_3611,000468F_DK2_H2_NA
000424F_7126-19855_DK2_H2,-,000424F_7126-19855_DK2_H2.6,7827,8093,7827,8090,8117,8272,0.116,0.01201556088069037,PM2,000424F_7126-19855_DK2_H2.67827809378278090,7828,7828,000424F_7126-19855_DK2_H2_7828_8090,000424F_7126-19855_DK2_H2_7828_8093,exon,000424F_7126-19855_DK2_H2_7828_8093,000424F_7126-19855_DK2_H2_7828_8090,7828,8090,7828,8093,3,3n,7828,10577,8090,0.9046926154965442,NA,8117,000424F_7126-19855_DK2_H2_NA,000424F_7126-19855_DK2_H2_8117
000371F_DK2_H1,+,000371F_DK2_H1.7,10475,10883,10485,10883,10373,10460,0.389,2.260213849394893e-6,PM2,000371F_DK2_H1.710475108831048510883,10476,10486,000371F_DK2_H1_10486_10883,000371F_DK2_H1_10476_10883,exon,000371F_DK2_H1_10476_10883,000371F_DK2_H1_10486_10883,10486,10883,10476,10883,10,3n+1,10883,9723,10486,0.6577586206896552,10461,NA,000371F_DK2_H1_10461,000371F_DK2_H1_NA
000367F_DK2_H2,+,000367F_DK2_H2.5,7904,8031,7909,8031,7614,7884,0.116,0.00389712411145565,PM2,000367F_DK2_H2.57904803179098031,7905,7910,000367F_DK2_H2_7910_8031,000367F_DK2_H2_7905_8031,exon,000367F_DK2_H2_7905_8031,000367F_DK2_H2_7910_8031,7910,8031,7905,8031,5,3n+1,9165,7615,7910,0.19032258064516128,7885,NA,000367F_DK2_H2_7885,000367F_DK2_H2_NA
000356F_DK2_H1,-,000356F_DK2_H1.9,20160,20570,20160,20566,20592,21445,0.223,0.00126891988567504,PM2,000356F_DK2_H1.920160205702016020566,20161,20161,000356F_DK2_H1_20161_20566,000356F_DK2_H1_20161_20570,exon,000356F_DK2_H1_20161_20570,000356F_DK2_H1_20161_20566,20161,20566,20161,20570,4,3n+1,20161,21774,20566,0.7489150650960942,NA,20592,000356F_DK2_H1_NA,000356F_DK2_H1_20592
000218F_DK2_H2,-,000218F_DK2_H2.19,28710,28882,28710,28857,28904,28999,0.135,0.0077936357945076,PM2,000218F_DK2_H2.1928710288822871028857,28711,28711,000218F_DK2_H2_28711_28857,000218F_DK2_H2_28711_28882,exon,000218F_DK2_H2_28711_28882,000218F_DK2_H2_28711_28857,28711,28857,28711,28882,25,3n+1,28711,29760,28857,0.8608198284080076,NA,28904,000218F_DK2_H2_NA,000218F_DK2_H2_28904
000203F_DK2_H2,+,000203F_DK2_H2.28,33734,34028,33739,34028,33507,33707,0.176,0.03295715219414915,PM2,000203F_DK2_H2.2833734340283373934028,33735,33740,000203F_DK2_H2_33740_34028,000203F_DK2_H2_33735_34028,intron,000203F_DK2_H2_33740_34028,000203F_DK2_H2_33735_34028,33735,34028,33740,34028,5,3n+1,34224,33189,33735,0.527536231884058,33708,NA,000203F_DK2_H2_33708,000203F_DK2_H2_NA
000199F_DK2_H2,-,000199F_DK2_H2.9,23687,23798,23687,23792,23819,26412,-0.134,0.03326223797488262,PM2,000199F_DK2_H2.923687237982368723792,23688,23688,000199F_DK2_H2_23688_23792,000199F_DK2_H2_23688_23798,exon,000199F_DK2_H2_23688_23798,000199F_DK2_H2_23688_23792,23688,23792,23688,23798,6,3n,23505,26994,23792,0.9177414732014904,NA,23819,000199F_DK2_H2_NA,000199F_DK2_H2_23819
000175F_DK2_H2,+,000175F_DK2_H2.36,59360,59787,59374,59787,59129,59340,0.197,0.00308107151089469,PM2,000175F_DK2_H2.3659360597875937459787,59361,59375,000175F_DK2_H2_59375_59787,000175F_DK2_H2_59361_59787,exon,000175F_DK2_H2_59361_59787,000175F_DK2_H2_59375_59787,59375,59787,59361,59787,14,3n+1,59787,58237,59375,0.7341935483870968,59341,NA,000175F_DK2_H2_59341,000175F_DK2_H2_NA
