seqnames,strand,intron_start,intron_end,Gene_ID,A3SS_site,three_prime_end,five_prime_end
000356F_DK2_H1,+,9929,10028,000356F_DK2_H1.4,10028,16810,7249
000356F_DK2_H1,+,11009,11033,000356F_DK2_H1.4,11033,16810,7249
000356F_DK2_H1,+,11447,11503,000356F_DK2_H1.4,11503,16810,7249
000356F_DK2_H1,+,13155,13176,000356F_DK2_H1.4,13176,16810,7249
000356F_DK2_H1,+,13348,13369,000356F_DK2_H1.4,13369,16810,7249
000356F_DK2_H1,+,13908,13930,000356F_DK2_H1.4,13930,16810,7249
000356F_DK2_H1,+,14694,14716,000356F_DK2_H1.4,14716,16810,7249
000356F_DK2_H1,+,14822,14889,000356F_DK2_H1.4,14889,16810,7249
000356F_DK2_H1,+,15842,15862,000356F_DK2_H1.4,15862,16810,7249
000356F_DK2_H1,+,16047,16070,000356F_DK2_H1.4,16070,16810,7249
000356F_DK2_H1,+,16635,16662,000356F_DK2_H1.4,16662,16810,7249
000356F_DK2_H1,+,19300,19322,000356F_DK2_H1.8,19322,20151,19209
000356F_DK2_H1,+,19465,19486,000356F_DK2_H1.8,19486,20151,19209
000356F_DK2_H1,+,19763,19782,000356F_DK2_H1.8,19782,20151,19209
000356F_DK2_H1,+,19954,19975,000356F_DK2_H1.8,19975,20151,19209
000356F_DK2_H2,+,431,454,000356F_DK2_H2.1,454,1173,358
000356F_DK2_H2,+,565,588,000356F_DK2_H2.1,588,1173,358
000356F_DK2_H2,+,706,725,000356F_DK2_H2.1,725,1173,358
000356F_DK2_H2,+,812,845,000356F_DK2_H2.1,845,1173,358
000356F_DK2_H2,+,989,1017,000356F_DK2_H2.1,1017,1173,358
000356F_DK2_H2,+,1127,1155,000356F_DK2_H2.1,1155,1173,358
000356F_DK2_H2,+,1419,1440,000356F_DK2_H2.2,1440,3059,1175
000356F_DK2_H2,+,22691,22737,000356F_DK2_H2.11,22737,22787,21814
000356F_DK2_H2,+,22996,23017,000356F_DK2_H2.12,23017,24450,22902
000356F_DK2_H2,+,23360,23381,000356F_DK2_H2.12,23381,24450,22902
000356F_DK2_H2,+,23771,23792,000356F_DK2_H2.12,23792,24450,22902
000356F_DK2_H2,+,24035,24057,000356F_DK2_H2.12,24057,24450,22902
000357F_DK2_H1,+,15839,15860,000357F_DK2_H1.10,15860,17198,15774
000357F_DK2_H1,+,16059,16086,000357F_DK2_H1.10,16086,17198,15774
000357F_DK2_H1,+,16552,16574,000357F_DK2_H1.10,16574,17198,15774
000357F_DK2_H1,+,16906,16928,000357F_DK2_H1.10,16928,17198,15774
000357F_DK2_H1,+,22151,22173,000357F_DK2_H1.15,22173,24809,22076
000357F_DK2_H1,+,22903,22984,000357F_DK2_H1.15,22984,24809,22076
000357F_DK2_H1,+,23044,23063,000357F_DK2_H1.15,23063,24809,22076
000357F_DK2_H1,+,23974,23993,000357F_DK2_H1.15,23993,24809,22076
000357F_DK2_H1,+,24284,24310,000357F_DK2_H1.15,24310,24809,22076
000357F_DK2_H1,+,24635,24656,000357F_DK2_H1.15,24656,24809,22076
000357F_DK2_H2,+,6995,7018,000357F_DK2_H2.4,7018,7395,6734
000357F_DK2_H2,+,11427,11448,000357F_DK2_H2.6,11448,12404,10544
000357F_DK2_H2,+,13822,13842,000357F_DK2_H2.8,13842,15789,13705
000357F_DK2_H2,+,14810,14834,000357F_DK2_H2.8,14834,15789,13705
000357F_DK2_H2,+,15173,15197,000357F_DK2_H2.8,15197,15789,13705
000357F_DK2_H2,+,15376,15398,000357F_DK2_H2.8,15398,15789,13705
000357F_DK2_H2,+,17334,17357,000357F_DK2_H2.10,17357,18286,17317
000357F_DK2_H2,+,17580,17602,000357F_DK2_H2.10,17602,18286,17317
000357F_DK2_H2,+,17922,17946,000357F_DK2_H2.10,17946,18286,17317
000357F_DK2_H2,+,25195,25217,000357F_DK2_H2.18,25217,29299,24902
000357F_DK2_H2,+,26829,26853,000357F_DK2_H2.18,26853,29299,24902
000357F_DK2_H2,+,28239,28261,000357F_DK2_H2.18,28261,29299,24902
000357F_DK2_H2,+,28611,28634,000357F_DK2_H2.18,28634,29299,24902
000357F_DK2_H2,+,29162,29187,000357F_DK2_H2.18,29187,29299,24902
000359F_DK2_H1,+,12120,12207,000359F_DK2_H1.5,12207,12249,12046
000359F_DK2_H2,+,6922,6941,000359F_DK2_H2.3,6941,11266,3439
000359F_DK2_H2,+,12132,12213,000359F_DK2_H2.5,12213,12803,12080
000359F_DK2_H2,+,12604,12626,000359F_DK2_H2.5,12626,12803,12080
000359F_DK2_H2,+,13860,13884,000359F_DK2_H2.7,13884,20175,13660
000359F_DK2_H2,+,14149,14174,000359F_DK2_H2.7,14174,20175,13660
000362F_DK2_H1,+,648,673,000362F_DK2_H1.1,673,1966,497
000362F_DK2_H1,+,12943,12966,000362F_DK2_H1.9,12966,14706,12812
000362F_DK2_H1,+,13609,13633,000362F_DK2_H1.9,13633,14706,12812
000362F_DK2_H1,+,13835,13857,000362F_DK2_H1.9,13857,14706,12812
000362F_DK2_H1,+,15852,15882,000362F_DK2_H1.11,15882,16394,15696
000362F_DK2_H1,+,16064,16086,000362F_DK2_H1.11,16086,16394,15696
000362F_DK2_H1,+,16295,16316,000362F_DK2_H1.11,16316,16394,15696
000362F_DK2_H1,+,17051,17074,000362F_DK2_H1.12,17074,17236,16926
000362F_DK2_H1,+,18009,18034,000362F_DK2_H1.13,18034,18263,17638
000362F_DK2_H1,+,19723,19749,000362F_DK2_H1.15,19749,21904,19491
000362F_DK2_H1,+,20573,20634,000362F_DK2_H1.15,20634,21904,19491
000362F_DK2_H1,+,20684,20706,000362F_DK2_H1.15,20706,21904,19491
000362F_DK2_H1,+,20966,20991,000362F_DK2_H1.15,20991,21904,19491
000362F_DK2_H1,+,28427,28452,000362F_DK2_H1.19,28452,29294,28231
000362F_DK2_H1,+,28987,29008,000362F_DK2_H1.19,29008,29294,28231
000362F_DK2_H1,+,29192,29214,000362F_DK2_H1.19,29214,29294,28231
000362F_DK2_H2,+,2953,2978,000362F_DK2_H2.2,2978,4284,2650
000362F_DK2_H2,+,3636,3658,000362F_DK2_H2.2,3658,4284,2650
000362F_DK2_H2,+,6181,6203,000362F_DK2_H2.4,6203,10480,5256
000362F_DK2_H2,+,6416,6441,000362F_DK2_H2.4,6441,10480,5256
000362F_DK2_H2,+,7765,7789,000362F_DK2_H2.4,7789,10480,5256
000362F_DK2_H2,+,10150,10173,000362F_DK2_H2.4,10173,10480,5256
000362F_DK2_H2,+,11492,11514,000362F_DK2_H2.6,11514,12581,11302
000362F_DK2_H2,+,12205,12228,000362F_DK2_H2.6,12228,12581,11302
000362F_DK2_H2,+,12449,12473,000362F_DK2_H2.6,12473,12581,11302
000362F_DK2_H2,+,15271,15294,000362F_DK2_H2.8,15294,15389,15113
000362F_DK2_H2,+,25750,25773,000362F_DK2_H2.16,25773,28169,25640
000362F_DK2_H2,+,25867,25887,000362F_DK2_H2.16,25887,28169,25640
000362F_DK2_H2,+,26081,26104,000362F_DK2_H2.16,26104,28169,25640
000362F_DK2_H2,+,27889,27910,000362F_DK2_H2.16,27910,28169,25640
000362F_DK2_H2,+,30385,30410,000362F_DK2_H2.18,30410,30421,29876
000363F_1-5094_DK2_H1,+,2082,2104,000363F_1-5094_DK2_H1.3,2104,3112,1989
000363F_1-5094_DK2_H1,+,3327,3350,000363F_1-5094_DK2_H1.4,3350,4041,3136
000363F_1-5094_DK2_H1,+,3525,3549,000363F_1-5094_DK2_H1.4,3549,4041,3136
000363F_1-5094_DK2_H1,+,3657,3677,000363F_1-5094_DK2_H1.4,3677,4041,3136
000363F_1-5094_DK2_H1,+,4412,4437,000363F_1-5094_DK2_H1.5,4437,4939,4090
000363F_1-5094_DK2_H1,+,4556,4581,000363F_1-5094_DK2_H1.5,4581,4939,4090
000364F_DK2_H1,+,10178,10202,000364F_DK2_H1.8,10202,14405,10099
000364F_DK2_H1,+,10344,10365,000364F_DK2_H1.8,10365,14405,10099
000364F_DK2_H1,+,10510,10537,000364F_DK2_H1.8,10537,14405,10099
000364F_DK2_H1,+,10869,10892,000364F_DK2_H1.8,10892,14405,10099
000364F_DK2_H1,+,11100,11120,000364F_DK2_H1.8,11120,14405,10099
000364F_DK2_H1,+,11289,11315,000364F_DK2_H1.8,11315,14405,10099
000364F_DK2_H1,+,11501,11521,000364F_DK2_H1.8,11521,14405,10099
000364F_DK2_H1,+,12406,12426,000364F_DK2_H1.8,12426,14405,10099
000364F_DK2_H1,+,12663,12689,000364F_DK2_H1.8,12689,14405,10099
000364F_DK2_H1,+,13445,13469,000364F_DK2_H1.8,13469,14405,10099
000364F_DK2_H1,+,13767,13791,000364F_DK2_H1.8,13791,14405,10099
000364F_DK2_H1,+,13937,13961,000364F_DK2_H1.8,13961,14405,10099
000364F_DK2_H1,+,20267,20287,000364F_DK2_H1.14,20287,20686,20048
000364F_DK2_H1,+,21942,21971,000364F_DK2_H1.16,21971,24378,21800
000364F_DK2_H1,+,22946,22969,000364F_DK2_H1.16,22969,24378,21800
000364F_DK2_H1,+,23173,23195,000364F_DK2_H1.16,23195,24378,21800
000364F_DK2_H1,+,24574,24599,000364F_DK2_H1.17,24599,26998,24432
000364F_DK2_H1,+,25580,25602,000364F_DK2_H1.17,25602,26998,24432
000364F_DK2_H1,+,25806,25828,000364F_DK2_H1.17,25828,26998,24432
000364F_DK2_H2,+,3570,3595,000364F_DK2_H2.2,3595,4101,3457
000364F_DK2_H2,+,4015,4037,000364F_DK2_H2.2,4037,4101,3457
000365F_DK2_H1,+,9867,9891,000365F_DK2_H1.5,9891,10305,9661
000365F_DK2_H1,+,13375,13394,000365F_DK2_H1.8,13394,14542,13330
000365F_DK2_H1,+,17120,17144,000365F_DK2_H1.13,17144,19249,16911
000365F_DK2_H1,+,17596,17621,000365F_DK2_H1.13,17621,19249,16911
000365F_DK2_H1,+,17768,17809,000365F_DK2_H1.13,17809,19249,16911
000365F_DK2_H1,+,18016,18043,000365F_DK2_H1.13,18043,19249,16911
000365F_DK2_H2,+,22758,22780,000365F_DK2_H2.15,22780,23297,20875
000365F_DK2_H2,+,22908,22929,000365F_DK2_H2.15,22929,23297,20875
000366F_DK2_H1,+,15159,15189,000366F_DK2_H1.4,15189,16726,15021
000366F_DK2_H1,+,15386,15408,000366F_DK2_H1.4,15408,16726,15021
000366F_DK2_H1,+,16633,16658,000366F_DK2_H1.4,16658,16726,15021
000366F_DK2_H2,+,14098,14141,000366F_DK2_H2.2,14141,14972,13573
000366F_DK2_H2,+,14588,14611,000366F_DK2_H2.2,14611,14972,13573
000366F_DK2_H2,+,14739,14773,000366F_DK2_H2.2,14773,14972,13573
000367F_DK2_H1,+,7445,7467,000367F_DK2_H1.4,7467,7577,6033
000367F_DK2_H1,+,7525,7546,000367F_DK2_H1.4,7546,7577,6033
000367F_DK2_H1,+,18100,18123,000367F_DK2_H1.12,18123,20488,15350
000367F_DK2_H1,+,18280,18305,000367F_DK2_H1.12,18305,20488,15350
000367F_DK2_H1,+,20402,20423,000367F_DK2_H1.12,20423,20488,15350
000367F_DK2_H2,+,7885,7904,000367F_DK2_H2.5,7904,9165,7615
000367F_DK2_H2,+,8032,8069,000367F_DK2_H2.5,8069,9165,7615
000367F_DK2_H2,+,8166,8225,000367F_DK2_H2.5,8225,9165,7615
000367F_DK2_H2,+,9033,9053,000367F_DK2_H2.5,9053,9165,7615
000367F_DK2_H2,+,10402,10423,000367F_DK2_H2.7,10423,11075,10258
000367F_DK2_H2,+,10702,10724,000367F_DK2_H2.7,10724,11075,10258
000367F_DK2_H2,+,10968,10991,000367F_DK2_H2.7,10991,11075,10258
000367F_DK2_H2,+,12718,12741,000367F_DK2_H2.10,12741,13881,12653
000367F_DK2_H2,+,13666,13686,000367F_DK2_H2.10,13686,13881,12653
000368F_DK2_H1,+,4871,4895,000368F_DK2_H1.2,4895,5944,3922
000368F_DK2_H1,+,5023,5049,000368F_DK2_H1.2,5049,5944,3922
000368F_DK2_H1,+,5835,5857,000368F_DK2_H1.2,5857,5944,3922
000368F_DK2_H2,+,2992,3016,000368F_DK2_H2.1,3016,3616,2958
000368F_DK2_H2,+,3307,3325,000368F_DK2_H2.1,3325,3616,2958
000368F_DK2_H2,+,3424,3450,000368F_DK2_H2.1,3450,3616,2958
000368F_DK2_H2,+,8847,8874,000368F_DK2_H2.3,8874,9227,7320
000368F_DK2_H2,+,9067,9092,000368F_DK2_H2.3,9092,9227,7320
000368F_DK2_H2,+,20399,20425,000368F_DK2_H2.6,20425,20970,19867
000368F_DK2_H2,+,20555,20575,000368F_DK2_H2.6,20575,20970,19867
000370F_DK2_H1,+,1110,1132,000370F_DK2_H1.2,1132,1466,1010
000370F_DK2_H1,+,1231,1253,000370F_DK2_H1.2,1253,1466,1010
000370F_DK2_H1,+,1628,1647,000370F_DK2_H1.3,1647,2166,1472
000370F_DK2_H1,+,7301,7325,000370F_DK2_H1.8,7325,8430,7157
000370F_DK2_H1,+,7662,7696,000370F_DK2_H1.8,7696,8430,7157
000370F_DK2_H1,+,9011,9036,000370F_DK2_H1.9,9036,11595,8722
000370F_DK2_H1,+,9209,9234,000370F_DK2_H1.9,9234,11595,8722
000370F_DK2_H1,+,10313,10334,000370F_DK2_H1.9,10334,11595,8722
000370F_DK2_H1,+,11241,11263,000370F_DK2_H1.9,11263,11595,8722
000370F_DK2_H1,+,11397,11418,000370F_DK2_H1.9,11418,11595,8722
000370F_DK2_H1,+,18091,18110,000370F_DK2_H1.16,18110,20133,17967
000370F_DK2_H1,+,18330,18354,000370F_DK2_H1.16,18354,20133,17967
000370F_DK2_H1,+,19592,19616,000370F_DK2_H1.16,19616,20133,17967
000370F_DK2_H1,+,19812,19834,000370F_DK2_H1.16,19834,20133,17967
000370F_DK2_H1,+,19991,20017,000370F_DK2_H1.16,20017,20133,17967
000370F_DK2_H2,+,9065,9089,000370F_DK2_H2.9,9089,9743,8775
000370F_DK2_H2,+,9262,9304,000370F_DK2_H2.9,9304,9743,8775
000370F_DK2_H2,+,14674,14697,000370F_DK2_H2.15,14697,15590,14391
000370F_DK2_H2,+,14733,14751,000370F_DK2_H2.15,14751,15590,14391
000370F_DK2_H2,+,14963,14992,000370F_DK2_H2.15,14992,15590,14391
000370F_DK2_H2,+,15249,15277,000370F_DK2_H2.15,15277,15590,14391
000370F_DK2_H2,+,24305,24348,000370F_DK2_H2.24,24348,24612,24157
000371F_DK2_H1,+,817,840,000371F_DK2_H1.1,840,1918,546
000371F_DK2_H1,+,996,1016,000371F_DK2_H1.1,1016,1918,546
000371F_DK2_H1,+,2259,2284,000371F_DK2_H1.2,2284,4132,1979
000371F_DK2_H1,+,3434,3458,000371F_DK2_H1.2,3458,4132,1979
000371F_DK2_H1,+,3583,3608,000371F_DK2_H1.2,3608,4132,1979
000371F_DK2_H1,+,3794,3816,000371F_DK2_H1.2,3816,4132,1979
000371F_DK2_H1,+,4433,4459,000371F_DK2_H1.3,4459,4702,4160
000371F_DK2_H1,+,4918,4942,000371F_DK2_H1.4,4942,6079,4710
000371F_DK2_H1,+,5057,5084,000371F_DK2_H1.4,5084,6079,4710
000371F_DK2_H1,+,5621,5645,000371F_DK2_H1.4,5645,6079,4710
000371F_DK2_H1,+,6176,6200,000371F_DK2_H1.5,6200,7413,6102
000371F_DK2_H1,+,10351,10373,000371F_DK2_H1.7,10373,10883,9723
000371F_DK2_H1,+,10461,10475,000371F_DK2_H1.7,10475,10883,9723
000373F_DK2_H1,+,12617,12650,000373F_DK2_H1.8,12650,12806,12570
000373F_DK2_H1,+,18629,18650,000373F_DK2_H1.14,18650,22531,18432
000373F_DK2_H1,+,18789,18811,000373F_DK2_H1.14,18811,22531,18432
000373F_DK2_H1,+,19139,19161,000373F_DK2_H1.14,19161,22531,18432
000373F_DK2_H1,+,21610,21634,000373F_DK2_H1.14,21634,22531,18432
000373F_DK2_H2,+,12831,12853,000373F_DK2_H2.8,12853,15059,12688
000373F_DK2_H2,+,12972,12999,000373F_DK2_H2.8,12999,15059,12688
000373F_DK2_H2,+,13439,13465,000373F_DK2_H2.8,13465,15059,12688
000373F_DK2_H2,+,14832,14854,000373F_DK2_H2.8,14854,15059,12688
000374F_DK2_H1,+,2782,2806,000374F_DK2_H1.1,2806,3871,2681
000374F_DK2_H1,+,3351,3374,000374F_DK2_H1.1,3374,3871,2681
000374F_DK2_H1,+,3717,3741,000374F_DK2_H1.1,3741,3871,2681
000374F_DK2_H1,+,5508,5533,000374F_DK2_H1.3,5533,6119,5278
000374F_DK2_H1,+,5653,5671,000374F_DK2_H1.3,5671,6119,5278
000374F_DK2_H1,+,5917,5937,000374F_DK2_H1.3,5937,6119,5278
000374F_DK2_H1,+,8248,8269,000374F_DK2_H1.6,8269,8989,7791
000374F_DK2_H1,+,8827,8872,000374F_DK2_H1.6,8872,8989,7791
000374F_DK2_H1,+,9325,9343,000374F_DK2_H1.7,9343,9823,9032
000374F_DK2_H1,+,9486,9507,000374F_DK2_H1.7,9507,9823,9032
000374F_DK2_H1,+,9550,9577,000374F_DK2_H1.7,9577,9823,9032
000374F_DK2_H1,+,9930,9951,000374F_DK2_H1.8,9951,10113,9842
000374F_DK2_H1,+,10065,10104,000374F_DK2_H1.8,10104,10113,9842
000374F_DK2_H2,+,3934,3955,000374F_DK2_H2.1,3955,5552,3817
000374F_DK2_H2,+,4082,4107,000374F_DK2_H2.1,4107,5552,3817
000374F_DK2_H2,+,4210,4249,000374F_DK2_H2.1,4249,5552,3817
000374F_DK2_H2,+,4793,4818,000374F_DK2_H2.1,4818,5552,3817
000374F_DK2_H2,+,4986,5015,000374F_DK2_H2.1,5015,5552,3817
000374F_DK2_H2,+,5442,5469,000374F_DK2_H2.1,5469,5552,3817
000374F_DK2_H2,+,8762,8796,000374F_DK2_H2.6,8796,8927,8534
000374F_DK2_H2,+,14612,14634,000374F_DK2_H2.12,14634,15767,14261
000377F_DK2_H1,+,7906,7929,000377F_DK2_H1.1,7929,8764,7851
000377F_DK2_H1,+,8201,8223,000377F_DK2_H1.1,8223,8764,7851
000377F_DK2_H1,+,10545,10568,000377F_DK2_H1.3,10568,10866,10037
000377F_DK2_H1,+,10662,10691,000377F_DK2_H1.3,10691,10866,10037
000377F_DK2_H1,+,11272,11301,000377F_DK2_H1.5,11301,12065,11179
000379F_DK2_H1,+,9228,9252,000379F_DK2_H1.6,9252,9694,9206
000379F_DK2_H2,+,6522,6545,000379F_DK2_H2.4,6545,7648,6497
000379F_DK2_H2,+,6643,6662,000379F_DK2_H2.4,6662,7648,6497
000379F_DK2_H2,+,6897,6922,000379F_DK2_H2.4,6922,7648,6497
000379F_DK2_H2,+,7025,7049,000379F_DK2_H2.4,7049,7648,6497
000379F_DK2_H2,+,7152,7177,000379F_DK2_H2.4,7177,7648,6497
000379F_DK2_H2,+,13769,13791,000379F_DK2_H2.10,13791,14511,13649
000381F_DK2_H1,+,12536,12558,000381F_DK2_H1.6,12558,15807,12090
000381F_DK2_H1,+,12966,13039,000381F_DK2_H1.6,13039,15807,12090
000381F_DK2_H1,+,15056,15079,000381F_DK2_H1.6,15079,15807,12090
000381F_DK2_H1,+,15266,15289,000381F_DK2_H1.6,15289,15807,12090
000381F_DK2_H1,+,15644,15671,000381F_DK2_H1.6,15671,15807,12090
000381F_DK2_H1,+,16063,16082,000381F_DK2_H1.7,16082,17868,15826
000381F_DK2_H1,+,16244,16267,000381F_DK2_H1.7,16267,17868,15826
000381F_DK2_H1,+,16504,16526,000381F_DK2_H1.7,16526,17868,15826
000381F_DK2_H1,+,17689,17714,000381F_DK2_H1.7,17714,17868,15826
000381F_DK2_H1,+,18066,18090,000381F_DK2_H1.8,18090,19331,17948
000381F_DK2_H1,+,18314,18336,000381F_DK2_H1.8,18336,19331,17948
000381F_DK2_H1,+,19100,19123,000381F_DK2_H1.8,19123,19331,17948
000381F_DK2_H2,+,8554,8576,000381F_DK2_H2.4,8576,10896,7799
000381F_DK2_H2,+,8760,8781,000381F_DK2_H2.4,8781,10896,7799
000381F_DK2_H2,+,8884,8905,000381F_DK2_H2.4,8905,10896,7799
000381F_DK2_H2,+,9257,9281,000381F_DK2_H2.4,9281,10896,7799
000381F_DK2_H2,+,9384,9408,000381F_DK2_H2.4,9408,10896,7799
000381F_DK2_H2,+,9511,9539,000381F_DK2_H2.4,9539,10896,7799
000381F_DK2_H2,+,10071,10091,000381F_DK2_H2.4,10091,10896,7799
000381F_DK2_H2,+,10194,10216,000381F_DK2_H2.4,10216,10896,7799
000381F_DK2_H2,+,10319,10343,000381F_DK2_H2.4,10343,10896,7799
000381F_DK2_H2,+,10446,10470,000381F_DK2_H2.4,10470,10896,7799
000381F_DK2_H2,+,10573,10594,000381F_DK2_H2.4,10594,10896,7799
000381F_DK2_H2,+,10697,10718,000381F_DK2_H2.4,10718,10896,7799
000381F_DK2_H2,+,10821,10845,000381F_DK2_H2.4,10845,10896,7799
000381F_DK2_H2,+,11203,11223,000381F_DK2_H2.5,11223,12020,10942
000381F_DK2_H2,+,11614,11636,000381F_DK2_H2.5,11636,12020,10942
000381F_DK2_H2,+,11839,11865,000381F_DK2_H2.5,11865,12020,10942
000382F_6637-9780_DK2_H2,+,742,799,000382F_6637-9780_DK2_H2.1,799,1479,636
000382F_6637-9780_DK2_H2,+,886,910,000382F_6637-9780_DK2_H2.1,910,1479,636
000382F_6637-9780_DK2_H2,+,1036,1071,000382F_6637-9780_DK2_H2.1,1071,1479,636
000382F_6637-9780_DK2_H2,+,1194,1218,000382F_6637-9780_DK2_H2.1,1218,1479,636
000382F_6637-9780_DK2_H2,+,1334,1360,000382F_6637-9780_DK2_H2.1,1360,1479,636
000383F_DK2_H1,+,451,475,000383F_DK2_H1.1,475,2921,328
000383F_DK2_H1,+,658,688,000383F_DK2_H1.1,688,2921,328
000383F_DK2_H1,+,913,940,000383F_DK2_H1.1,940,2921,328
000383F_DK2_H1,+,1173,1198,000383F_DK2_H1.1,1198,2921,328
000383F_DK2_H1,+,1776,1840,000383F_DK2_H1.1,1840,2921,328
000383F_DK2_H1,+,1993,2018,000383F_DK2_H1.1,2018,2921,328
000383F_DK2_H1,+,2117,2138,000383F_DK2_H1.1,2138,2921,328
000383F_DK2_H1,+,2195,2215,000383F_DK2_H1.1,2215,2921,328
000383F_DK2_H1,+,2384,2407,000383F_DK2_H1.1,2407,2921,328
000383F_DK2_H1,+,2591,2613,000383F_DK2_H1.1,2613,2921,328
000383F_DK2_H1,+,2753,2776,000383F_DK2_H1.1,2776,2921,328
000383F_DK2_H1,+,3937,3991,000383F_DK2_H1.2,3991,5001,2948
000383F_DK2_H1,+,4399,4422,000383F_DK2_H1.2,4422,5001,2948
000383F_DK2_H1,+,4660,4682,000383F_DK2_H1.2,4682,5001,2948
000383F_DK2_H1,+,8420,8444,000383F_DK2_H1.8,8444,12824,8134
000383F_DK2_H1,+,8919,8942,000383F_DK2_H1.8,8942,12824,8134
000383F_DK2_H1,+,12530,12551,000383F_DK2_H1.8,12551,12824,8134
000383F_DK2_H1,+,12739,12759,000383F_DK2_H1.8,12759,12824,8134
000383F_DK2_H1,+,20070,20095,000383F_DK2_H1.16,20095,21175,20019
000383F_DK2_H1,+,20195,20214,000383F_DK2_H1.16,20214,21175,20019
000383F_DK2_H1,+,20412,20435,000383F_DK2_H1.16,20435,21175,20019
000383F_DK2_H2,+,6708,6732,000383F_DK2_H2.6,6732,7590,6592
000383F_DK2_H2,+,7560,7588,000383F_DK2_H2.6,7588,7590,6592
000383F_DK2_H2,+,12869,12891,000383F_DK2_H2.9,12891,15122,12810
000383F_DK2_H2,+,13048,13069,000383F_DK2_H2.9,13069,15122,12810
000383F_DK2_H2,+,13651,13676,000383F_DK2_H2.9,13676,15122,12810
000383F_DK2_H2,+,14677,14699,000383F_DK2_H2.9,14699,15122,12810
000383F_DK2_H2,+,14849,14874,000383F_DK2_H2.9,14874,15122,12810
000383F_DK2_H2,+,15039,15060,000383F_DK2_H2.9,15060,15122,12810
000383F_DK2_H2,+,15257,15278,000383F_DK2_H2.10,15278,16003,15151
000383F_DK2_H2,+,15910,15931,000383F_DK2_H2.10,15931,16003,15151
000383F_DK2_H2,+,19723,19744,000383F_DK2_H2.13,19744,19967,17564
000384F_1-10076_DK2_H1,+,3165,3185,000384F_1-10076_DK2_H1.2,3185,10054,2809
000384F_1-10076_DK2_H1,+,9468,9494,000384F_1-10076_DK2_H1.2,9494,10054,2809
000384F_1-10076_DK2_H1,+,9646,9668,000384F_1-10076_DK2_H1.2,9668,10054,2809
000385F_DK2_H1,+,5035,5063,000385F_DK2_H1.2,5063,5851,4708
000385F_DK2_H1,+,5337,5358,000385F_DK2_H1.2,5358,5851,4708
000385F_DK2_H1,+,5643,5667,000385F_DK2_H1.2,5667,5851,4708
000385F_DK2_H1,+,12210,12237,000385F_DK2_H1.7,12237,13096,12086
000385F_DK2_H1,+,12415,12449,000385F_DK2_H1.7,12449,13096,12086
000385F_DK2_H1,+,12622,12655,000385F_DK2_H1.7,12655,13096,12086
000385F_DK2_H1,+,17702,17733,000385F_DK2_H1.10,17733,19019,17532
000385F_DK2_H1,+,17837,17859,000385F_DK2_H1.10,17859,19019,17532
000385F_DK2_H1,+,18363,18385,000385F_DK2_H1.10,18385,19019,17532
000385F_DK2_H1,+,19339,19362,000385F_DK2_H1.11,19362,20646,19170
000385F_DK2_H1,+,19466,19487,000385F_DK2_H1.11,19487,20646,19170
000385F_DK2_H1,+,19991,20015,000385F_DK2_H1.11,20015,20646,19170
000385F_DK2_H2,+,8920,8945,000385F_DK2_H2.6,8945,11111,8835
000385F_DK2_H2,+,9504,9525,000385F_DK2_H2.6,9525,11111,8835
000385F_DK2_H2,+,10522,10544,000385F_DK2_H2.6,10544,11111,8835
000385F_DK2_H2,+,10944,10966,000385F_DK2_H2.6,10966,11111,8835
000385F_DK2_H2,+,11409,11432,000385F_DK2_H2.7,11432,12572,11126
000385F_DK2_H2,+,11575,11597,000385F_DK2_H2.7,11597,12572,11126
000385F_DK2_H2,+,11728,11750,000385F_DK2_H2.7,11750,12572,11126
000385F_DK2_H2,+,11918,11951,000385F_DK2_H2.7,11951,12572,11126
000385F_DK2_H2,+,12223,12250,000385F_DK2_H2.7,12250,12572,11126
000385F_DK2_H2,+,12431,12465,000385F_DK2_H2.7,12465,12572,11126
000385F_DK2_H2,+,12638,12672,000385F_DK2_H2.8,12672,13357,12574
000386F_DK2_H1,+,3229,3250,000386F_DK2_H1.4,3250,3817,3010
000386F_DK2_H1,+,3465,3487,000386F_DK2_H1.4,3487,3817,3010
000386F_DK2_H1,+,3598,3622,000386F_DK2_H1.4,3622,3817,3010
000386F_DK2_H1,+,4067,4087,000386F_DK2_H1.5,4087,9620,3863
000386F_DK2_H1,+,4225,4248,000386F_DK2_H1.5,4248,9620,3863
000386F_DK2_H1,+,6713,6735,000386F_DK2_H1.5,6735,9620,3863
000386F_DK2_H1,+,6813,6837,000386F_DK2_H1.5,6837,9620,3863
000386F_DK2_H1,+,6923,6945,000386F_DK2_H1.5,6945,9620,3863
000386F_DK2_H1,+,7787,7828,000386F_DK2_H1.5,7828,9620,3863
000386F_DK2_H1,+,7961,7983,000386F_DK2_H1.5,7983,9620,3863
000386F_DK2_H1,+,8255,8278,000386F_DK2_H1.5,8278,9620,3863
000386F_DK2_H1,+,8416,8440,000386F_DK2_H1.5,8440,9620,3863
000386F_DK2_H1,+,8573,8595,000386F_DK2_H1.5,8595,9620,3863
000386F_DK2_H1,+,8661,8683,000386F_DK2_H1.5,8683,9620,3863
000386F_DK2_H1,+,8800,8823,000386F_DK2_H1.5,8823,9620,3863
000386F_DK2_H1,+,15424,15455,000386F_DK2_H1.9,15455,17795,15329
000386F_DK2_H1,+,15690,15735,000386F_DK2_H1.9,15735,17795,15329
